FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60971.3274,LSST-r,DDF,162714.0,56.76,6144,1.0,31.76,1.27,24.85,14.4737
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60971.3386,LSST-i,DDF,116309.0,50.1,4096,1.0,31.67,1.25,36.3,14.8331
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60972.3473,LSST-g,DDF,207270.0,68.331,4096,1.0,31.62,2.25,15.33,14.2051
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60973.3346,LSST-i,DDF,125160.0,52.58,4096,1.0,31.65,1.83,36.25,14.7609
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60975.2898,LSST-g,DDF,230653.0,22.266,4096,1.0,34.17,1.68,48.13,14.0861
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60975.2974,LSST-i,DDF,123545.0,11.577,4096,1.0,34.92,1.68,158.6,14.7701
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60975.3071,LSST-r,DDF,204372.0,14.31,4096,1.0,35.0,1.61,110.2,14.2235
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60977.3013,LSST-g,DDF,233473.0,71.175,4096,1.0,31.66,1.89,15.32,14.0778
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001373.DAT,60977.3254,LSST-r,DDF,208513.0,65.186,4096,1.0,31.73,1.88,25.09,14.1955
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61668.3651,LSST-g,DDF,266301.0,21.278,4096,1.0,34.43,1.69,158.3,13.9315
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61668.3706,LSST-i,DDF,145636.0,17.374,4096,1.0,34.22,1.51,161.7,14.5828
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61669.3951,LSST-i,DDF,146351.0,31.801,6144,1.0,32.91,1.33,88.08,14.5831
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61672.4004,LSST-r,DDF,252650.0,67.924,4096,1.0,31.85,1.4,44.54,13.9969
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61673.3873,LSST-i,DDF,130542.0,53.313,4096,1.0,31.67,2.16,37.7,14.7101
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61675.3867,LSST-r,DDF,252807.0,70.413,4096,1.0,31.77,1.34,26.14,13.9875
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61676.2677,LSST-r,DDF,250804.0,70.772,4096,1.0,31.75,1.23,24.47,13.9937
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000051.DAT,61676.377,LSST-i,DDF,123236.0,36.548,4096,1.0,32.42,1.58,50.21,14.7729
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000737.DAT,60901.3871,LSST-i,DDF,90238.7,44.468,4096,1.0,31.69,2.5,46.22,15.1131
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000737.DAT,60903.302,LSST-r,DDF,144615.0,37.087,6144,1.0,32.56,1.77,44.64,14.602
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000737.DAT,60903.3264,LSST-i,DDF,80018.1,29.457,4096,1.0,32.43,1.81,55.13,15.2403
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000045.DAT,61042.1527,LSST-i,DDF,126970.0,52.004,4096,1.0,31.71,1.92,61.85,14.7352
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61385.2706,LSST-g,DDF,159999.0,14.5,4096,1.0,34.71,3.19,76.34,14.4888
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61385.2782,LSST-i,DDF,86866.1,7.294,4096,1.0,35.58,2.73,266.6,15.1542
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61385.2879,LSST-r,DDF,156908.0,9.2551,4096,1.0,35.67,2.88,181.8,14.515
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61386.2769,LSST-g,DDF,150673.0,19.412,6144,1.0,34.01,2.8,54.71,14.556
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61386.2891,LSST-i,DDF,80262.2,9.3081,4096,1.0,34.96,2.57,194.1,15.233
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000904.DAT,61386.2942,LSST-r,DDF,148177.0,12.57,4096,1.0,34.94,2.48,127.9,14.5713
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61855.1085,LSST-g,DDF,215630.0,21.746,6144,1.0,34.15,2.56,53.99,14.1677
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61855.1161,LSST-i,DDF,122665.0,11.694,4096,1.0,34.9,2.24,172.0,14.7811
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61855.1279,LSST-r,DDF,187767.0,13.483,4096,1.0,35.04,2.1,124.9,14.3174
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61856.0964,LSST-r,DDF,195730.0,63.225,4096,1.0,31.73,2.26,27.07,14.2733
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61860.0953,LSST-g,DDF,221676.0,21.936,4096,1.0,34.16,1.94,54.06,14.1422
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61860.103,LSST-i,DDF,110461.0,11.065,4096,1.0,34.9,1.72,172.1,14.8955
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61860.1127,LSST-r,DDF,200322.0,14.245,4096,1.0,34.99,1.97,121.6,14.2429
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61862.095,LSST-g,DDF,205232.0,21.108,4096,1.0,34.16,1.93,54.97,14.2218
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61862.1026,LSST-i,DDF,101034.0,10.592,4096,1.0,34.9,1.77,172.2,14.9848
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000938.DAT,61862.1123,LSST-r,DDF,191430.0,13.992,4096,1.0,34.98,2.01,121.6,14.3022
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60992.0453,LSST-i,DDF,141599.0,57.27,6144,1.0,31.6,1.86,39.73,14.6218
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60993.0683,LSST-g,DDF,285795.0,82.523,4096,1.0,31.56,3.23,15.24,13.8601
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60994.2501,LSST-r,DDF,239790.0,69.583,4096,1.0,31.74,2.06,24.64,14.0456
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60996.0447,LSST-i,DDF,142204.0,40.269,4096,1.0,32.37,1.96,55.15,14.6199
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60996.1663,LSST-r,DDF,254753.0,36.097,4096,1.0,33.23,1.71,50.46,13.9803
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60998.2261,LSST-g,DDF,304653.0,25.833,4096,1.0,34.15,2.48,47.83,13.7913
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60998.2337,LSST-i,DDF,132902.0,12.102,4096,1.0,34.91,2.36,158.5,14.6867
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,60998.2434,LSST-r,DDF,259939.0,16.307,4096,1.0,34.98,2.72,109.8,13.9582
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001398.DAT,61003.2477,LSST-i,DDF,114254.0,50.297,4096,1.0,31.65,1.96,36.14,14.8517
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61371.2195,LSST-r,DDF,176177.0,56.914,4096,1.0,31.85,1.83,48.89,14.3795
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61371.2437,LSST-i,DDF,115441.0,49.736,4096,1.0,31.69,1.7,49.42,14.8392
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61372.1278,LSST-g,DDF,207308.0,28.746,4096,1.0,33.5,1.62,44.8,14.2118
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61372.1508,LSST-i,DDF,114690.0,14.99,4096,1.0,34.28,1.54,137.2,14.8519
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61372.1574,LSST-r,DDF,183062.0,17.792,4096,1.0,34.41,1.65,114.9,14.3493
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61375.2379,LSST-r,DDF,180551.0,42.171,4096,1.0,32.52,1.69,40.98,14.3605
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61375.2618,LSST-g,DDF,197786.0,43.939,4096,1.0,32.53,2.04,36.64,14.2599
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61379.1589,LSST-g,DDF,158649.0,26.578,4096,1.0,33.38,1.97,32.15,14.5077
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61379.1655,LSST-i,DDF,79929.7,13.262,4096,1.0,34.16,1.9,110.8,15.2362
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000086.DAT,61379.1752,LSST-r,DDF,151618.0,17.589,4096,1.0,34.23,2.05,75.1,14.5516
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61783.0625,LSST-g,DDF,231662.0,19.981,4096,1.0,34.42,2.01,164.9,14.0858
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61783.0701,LSST-i,DDF,134071.0,11.941,4096,1.0,34.96,2.11,240.3,14.6812
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61783.0798,LSST-r,DDF,191752.0,13.23,4096,1.0,35.12,2.18,264.4,14.2907
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61784.1635,LSST-r,DDF,208294.0,63.367,6144,1.0,31.8,1.79,56.38,14.202
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61784.1872,LSST-i,DDF,141068.0,56.624,4096,1.0,31.63,1.76,56.93,14.632
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61785.1197,LSST-r,DDF,220235.0,64.38,4096,1.0,31.82,1.69,44.5,14.1403
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61785.1434,LSST-i,DDF,142627.0,55.767,4096,1.0,31.67,1.79,50.05,14.6175
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61788.1054,LSST-g,DDF,276874.0,24.734,4096,1.0,34.14,1.79,47.81,13.8911
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61788.1131,LSST-i,DDF,134636.0,12.192,4096,1.0,34.9,1.6,163.2,14.6724
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61788.1228,LSST-r,DDF,244635.0,15.874,4096,1.0,34.97,1.75,112.1,14.0294
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61789.1178,LSST-r,DDF,247714.0,71.359,4096,1.0,31.72,1.82,25.09,14.0163
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61793.1047,LSST-r,DDF,241431.0,49.634,4096,1.0,32.48,1.63,35.5,14.0409
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61794.1188,LSST-r,DDF,236207.0,49.323,4096,1.0,32.47,1.62,36.02,14.0651
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61794.1414,LSST-i,DDF,117448.0,51.895,4096,1.0,31.62,2.36,38.17,14.8372
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61795.057,LSST-g,DDF,253404.0,23.339,4096,1.0,34.17,1.79,48.73,13.9898
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61795.0646,LSST-i,DDF,111507.0,10.996,4096,1.0,34.92,1.52,160.8,14.8787
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61795.0784,LSST-r,DDF,228010.0,14.84,4096,1.0,35.04,1.75,114.4,14.0965
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000509.DAT,61796.0448,LSST-i,DDF,107049.0,47.841,4096,1.0,31.68,1.16,37.13,14.9286
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61646.3583,LSST-g,DDF,200680.0,20.775,4096,1.0,34.17,1.9,52.41,14.2451
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61646.3659,LSST-i,DDF,121075.0,11.519,4096,1.0,34.91,1.67,167.1,14.7961
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61646.3756,LSST-r,DDF,178817.0,13.395,4096,1.0,35.0,1.85,117.7,14.3764
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61654.3371,LSST-g,DDF,199216.0,20.6,6144,1.0,34.18,1.59,52.12,14.2575
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61654.3448,LSST-i,DDF,101846.0,10.563,4096,1.0,34.91,1.5,166.3,14.9821
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61654.3545,LSST-r,DDF,190619.0,13.82,4096,1.0,35.0,1.48,117.2,14.299
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001617.DAT,61656.3886,LSST-r,DDF,175068.0,60.075,4096,1.0,31.72,2.2,26.6,14.386
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000535.DAT,61813.1014,LSST-g,DDF,212711.0,28.201,4096,1.0,33.58,1.63,137.7,14.1806
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000535.DAT,61813.1101,LSST-i,DDF,105927.0,15.303,4096,1.0,34.17,1.9,178.4,14.9293
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000535.DAT,61813.1198,LSST-r,DDF,196738.0,19.639,4096,1.0,34.29,2.08,191.1,14.2656
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61281.2182,LSST-i,DDF,131556.0,37.277,4096,1.0,32.47,1.56,107.2,14.7077
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61283.2758,LSST-r,DDF,222253.0,62.914,6144,1.0,31.88,1.34,58.4,14.1363
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61283.2996,LSST-i,DDF,124516.0,50.926,4096,1.0,31.72,1.56,55.33,14.7583
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61284.3283,LSST-r,DDF,224843.0,45.497,4096,1.0,32.6,1.96,69.44,14.1245
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61284.3522,LSST-i,DDF,119979.0,35.968,4096,1.0,32.44,1.92,70.56,14.7913
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61287.3495,LSST-r,DDF,220271.0,65.179,4096,1.0,31.79,1.59,32.41,14.1456
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000247.DAT,61287.3734,LSST-i,DDF,113575.0,49.876,4096,1.0,31.66,1.62,40.67,14.8621
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000521.DAT,60863.2422,LSST-g,DDF,164957.0,19.421,4096,1.0,34.14,2.78,165.4,14.46
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000521.DAT,60863.2498,LSST-i,DDF,106762.0,11.355,4096,1.0,34.85,2.53,244.7,14.9295
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000521.DAT,60863.2595,LSST-r,DDF,144602.0,12.238,4096,1.0,34.99,2.34,234.0,14.5978
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61063.2752,LSST-g,DDF,109454.0,15.423,4096,1.0,34.16,1.86,54.32,14.9039
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61063.2828,LSST-i,DDF,81551.1,9.4718,4096,1.0,34.91,1.59,172.5,15.222
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61063.2925,LSST-r,DDF,104250.0,10.232,4096,1.0,35.0,1.53,122.4,14.9553
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61065.2685,LSST-g,DDF,146390.0,16.946,4096,1.0,34.27,1.61,57.25,14.5806
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61065.2722,LSST-i,DDF,99456.5,10.507,4096,1.0,34.9,1.73,172.4,14.9978
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61065.2843,LSST-r,DDF,132387.0,11.324,4096,1.0,35.04,1.87,125.2,14.6923
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61066.1879,LSST-r,DDF,143962.0,55.077,4096,1.0,31.7,2.49,27.48,14.6012
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61066.2116,LSST-g,DDF,160893.0,59.942,4096,1.0,31.63,2.06,17.01,14.4786
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61067.2578,LSST-g,DDF,172831.0,18.594,4096,1.0,34.25,2.34,56.76,14.4044
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61067.2722,LSST-i,DDF,108879.0,11.014,4096,1.0,34.9,2.07,172.1,14.9031
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61067.2787,LSST-r,DDF,157548.0,12.365,4096,1.0,35.04,2.39,124.8,14.515
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61070.1003,LSST-g,DDF,187626.0,22.636,4096,1.0,33.97,3.02,191.0,14.317
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61070.1079,LSST-i,DDF,107620.0,12.005,4096,1.0,34.8,3.01,299.2,14.9227
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61070.1176,LSST-r,DDF,172450.0,13.803,4096,1.0,34.94,2.61,294.3,14.4073
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61077.0774,LSST-g,DDF,135487.0,20.639,4096,1.0,33.78,4.62,60.19,14.6593
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61077.085,LSST-i,DDF,72788.1,10.198,4096,1.0,34.77,3.45,247.9,15.3404
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000290.DAT,61077.0947,LSST-r,DDF,136542.0,12.595,4096,1.0,34.89,3.33,209.9,14.6629
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001824.DAT,61651.3026,LSST-r,DDF,169486.0,58.564,4096,1.0,31.74,2.33,24.65,14.4291
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001824.DAT,61651.3272,LSST-i,DDF,120724.0,52.189,6144,1.0,31.65,3.27,35.82,14.7943
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61787.1641,LSST-g,DDF,162295.0,19.38,4096,1.0,34.12,3.12,130.8,14.4821
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61787.1717,LSST-i,DDF,110503.0,11.571,4096,1.0,34.86,2.66,266.4,14.8954
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61787.1814,LSST-r,DDF,152020.0,12.565,4096,1.0,35.0,2.74,249.0,14.5479
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61788.151,LSST-g,DDF,170317.0,20.949,6144,1.0,33.98,2.8,69.01,14.4199
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61788.1586,LSST-i,DDF,111491.0,11.695,4096,1.0,34.82,2.55,213.1,14.8745
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61788.1683,LSST-r,DDF,162002.0,13.173,4096,1.0,34.94,2.46,165.5,14.4784
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61791.2229,LSST-g,DDF,181503.0,20.14,4096,1.0,34.13,2.49,54.91,14.3565
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61791.2305,LSST-i,DDF,108144.0,11.048,4096,1.0,34.89,2.23,176.5,14.9168
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61791.2402,LSST-r,DDF,180202.0,13.519,4096,1.0,34.99,2.08,126.7,14.3627
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61795.3016,LSST-r,DDF,177379.0,42.389,4096,1.0,32.49,1.87,38.57,14.3834
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61796.2558,LSST-g,DDF,167327.0,18.969,4096,1.0,34.17,1.56,54.61,14.4409
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61796.2634,LSST-i,DDF,93690.9,10.13,4096,1.0,34.91,1.36,172.9,15.0739
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61796.2731,LSST-r,DDF,172461.0,13.147,4096,1.0,35.0,1.44,122.5,14.4106
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61798.2872,LSST-g,DDF,153355.0,57.155,4096,1.0,31.68,1.35,17.33,14.5278
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001005.DAT,61798.311,LSST-r,DDF,158530.0,56.58,4096,1.0,31.74,1.52,27.48,14.4968
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001011.DAT,61803.092,LSST-g,DDF,223400.0,68.996,4096,1.0,31.68,1.78,18.43,14.1324
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60958.0863,LSST-g,DDF,121512.0,18.72,6144,1.0,33.86,3.31,53.25,14.7915
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60958.0939,LSST-i,DDF,88027.4,10.535,4096,1.0,34.82,2.65,240.2,15.1305
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60958.1037,LSST-r,DDF,138824.0,12.363,4096,1.0,34.94,3.11,212.6,14.6338
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60961.1882,LSST-g,DDF,117899.0,35.482,4096,1.0,32.43,1.33,24.2,14.8242
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60961.2049,LSST-r,DDF,139115.0,52.79,4096,1.0,31.75,1.75,26.86,14.6428
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60962.2404,LSST-i,DDF,80380.1,42.124,4096,1.0,31.66,1.96,37.57,15.2438
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60963.2464,LSST-r,DDF,133053.0,51.956,4096,1.0,31.74,2.34,26.86,14.6936
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001777.DAT,60965.1516,LSST-r,DDF,123449.0,50.567,4096,1.0,31.72,2.51,27.32,14.7752
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000441.DAT,60978.041,LSST-r,DDF,146716.0,52.608,6144,1.0,31.82,1.87,38.65,14.5797
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000441.DAT,60978.065,LSST-i,DDF,91613.6,44.333,4096,1.0,31.69,1.8,43.08,15.0945
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61817.0707,LSST-g,DDF,214984.0,31.514,4096,1.0,33.34,2.14,33.64,14.1803
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61817.0773,LSST-i,DDF,123952.0,16.631,4096,1.0,34.14,1.83,118.6,14.7703
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61817.0871,LSST-r,DDF,175031.0,19.163,4096,1.0,34.2,2.08,80.43,14.3853
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61819.0277,LSST-i,DDF,130664.0,53.498,4096,1.0,31.66,1.75,40.45,14.7041
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61822.1866,LSST-g,DDF,260351.0,96.482,4096,1.0,31.12,3.04,13.91,13.9649
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61823.0229,LSST-i,DDF,123820.0,51.839,4096,1.0,31.67,1.66,41.71,14.7697
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61824.0354,LSST-g,DDF,254732.0,33.664,4096,1.0,33.38,1.5,34.5,13.9808
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61824.042,LSST-i,DDF,119841.0,16.248,4096,1.0,34.15,1.48,117.5,14.8003
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61824.0517,LSST-r,DDF,225703.0,21.533,4096,1.0,34.22,1.46,80.33,14.1198
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61827.0405,LSST-g,DDF,232557.0,51.455,4096,1.0,32.36,1.58,21.88,14.083
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN001987.DAT,61827.0642,LSST-r,DDF,210009.0,46.956,4096,1.0,32.45,1.76,36.74,14.1963
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61774.0779,LSST-g,DDF,231490.0,20.733,6144,1.0,34.33,1.74,77.0,14.095
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61774.0855,LSST-i,DDF,128793.0,11.773,4096,1.0,34.93,1.73,170.0,14.7298
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61774.0952,LSST-r,DDF,189363.0,13.546,4096,1.0,35.04,2.17,133.9,14.3002
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61775.1381,LSST-r,DDF,203914.0,62.694,4096,1.0,31.79,1.38,31.94,14.2302
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61775.1629,LSST-i,DDF,131103.0,53.52,4096,1.0,31.66,1.54,40.03,14.7126
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61779.122,LSST-i,DDF,121252.0,35.911,4096,1.0,32.45,1.54,78.15,14.7898
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61783.0625,LSST-g,DDF,224507.0,19.674,4096,1.0,34.42,2.01,164.9,14.1209
MYC21_073025_BAYESN_NOSCATTER_DELR_SAT_SN000482.DAT,61783.0701,LSST-i,DDF,104159.0,10.561,4096,1.0,34.96,2.11,240.3,14.9517
