FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000457.DAT,61717.0871,LSST-i,DDF,129897.0,52.086,4096,1.0,31.71,1.41,47.25,14.7136
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000457.DAT,61726.0669,LSST-g,DDF,219618.0,22.061,6144,1.0,34.14,3.65,46.83,14.1381
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000457.DAT,61726.0745,LSST-i,DDF,113877.0,11.418,4096,1.0,34.9,3.87,156.1,14.8551
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000457.DAT,61726.0843,LSST-r,DDF,210789.0,14.711,4096,1.0,34.98,3.37,107.6,14.1895
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61355.1067,LSST-g,DDF,105629.0,15.155,4096,1.0,34.16,2.06,52.84,14.9416
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61355.1143,LSST-i,DDF,91473.4,10.049,4096,1.0,34.91,1.95,168.4,15.0979
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61355.1241,LSST-r,DDF,113799.0,10.756,4096,1.0,34.99,2.17,118.4,14.8696
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61362.1108,LSST-g,DDF,128092.0,15.715,6144,1.0,34.33,4.41,106.5,14.7273
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61362.1184,LSST-i,DDF,84617.9,9.9742,4096,1.0,34.92,3.89,195.2,15.1797
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001991.DAT,61362.1281,LSST-r,DDF,145988.0,12.01,4096,1.0,35.06,4.31,170.7,14.5902
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60962.2399,LSST-i,DDF,117185.0,50.702,4096,1.0,31.66,1.93,37.24,14.8307
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60963.2468,LSST-r,DDF,177455.0,59.935,4096,1.0,31.74,2.3,26.36,14.3755
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60964.1793,LSST-g,DDF,209944.0,67.841,4096,1.0,31.65,2.36,16.69,14.1961
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60969.1952,LSST-i,DDF,114120.0,49.993,4096,1.0,31.66,1.76,37.36,14.8577
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60970.2395,LSST-i,DDF,108674.0,48.78,4096,1.0,31.66,1.68,37.74,14.9012
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001749.DAT,60972.2412,LSST-i,DDF,98775.1,46.503,4096,1.0,31.66,1.59,37.87,15.0144
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61070.1003,LSST-g,DDF,151950.0,20.5,4096,1.0,33.97,3.02,191.0,14.5447
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61070.1079,LSST-i,DDF,118154.0,12.521,4096,1.0,34.8,3.01,299.2,14.8243
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61070.1176,LSST-r,DDF,160715.0,13.346,4096,1.0,34.94,2.61,294.3,14.4872
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61077.0774,LSST-g,DDF,188324.0,24.259,4096,1.0,33.78,4.62,60.19,14.3145
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61077.085,LSST-i,DDF,108712.0,12.182,4096,1.0,34.77,3.45,247.9,14.9104
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61077.0947,LSST-r,DDF,190845.0,14.789,4096,1.0,34.89,3.33,209.9,14.303
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61078.0961,LSST-g,DDF,184028.0,22.06,4096,1.0,33.95,2.71,64.08,14.341
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61078.1037,LSST-i,DDF,105158.0,11.405,4096,1.0,34.82,2.66,219.1,14.9435
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61078.1134,LSST-r,DDF,186727.0,14.161,4096,1.0,34.94,2.69,177.2,14.318
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61079.1184,LSST-g,DDF,176988.0,20.451,4096,1.0,34.07,2.17,66.1,14.3786
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61079.1288,LSST-i,DDF,101566.0,10.583,4096,1.0,34.92,2.06,208.1,14.9875
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61079.1357,LSST-r,DDF,183030.0,13.697,4096,1.0,34.98,1.9,158.0,14.3406
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61080.1415,LSST-g,DDF,170010.0,18.886,4096,1.0,34.2,2.69,60.77,14.4251
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61080.1452,LSST-i,DDF,95791.0,10.511,4096,1.0,34.88,2.49,189.8,15.044
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61080.1573,LSST-r,DDF,180204.0,13.168,4096,1.0,35.05,2.29,147.9,14.3703
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61081.1604,LSST-g,DDF,161327.0,19.07,4096,1.0,34.12,2.06,55.21,14.4803
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61081.168,LSST-i,DDF,89833.0,10.065,4096,1.0,34.89,1.94,181.1,15.1054
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61081.1764,LSST-r,DDF,170930.0,12.814,4096,1.0,35.05,2.1,137.8,14.4099
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61082.192,LSST-g,DDF,153296.0,18.166,4096,1.0,34.17,1.99,57.33,14.5458
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61082.1996,LSST-i,DDF,85582.8,9.7024,4096,1.0,34.91,1.57,178.0,15.1682
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000331.DAT,61082.2093,LSST-r,DDF,164661.0,12.795,4096,1.0,35.01,1.61,131.1,14.4582
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61825.0357,LSST-g,DDF,113905.0,16.193,4096,1.0,34.1,2.73,51.08,14.8623
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61825.0433,LSST-i,DDF,89967.9,10.155,4096,1.0,34.88,2.39,171.7,15.1146
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61825.053,LSST-r,DDF,101452.0,10.427,4096,1.0,34.94,2.76,118.3,14.9879
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61826.0578,LSST-g,DDF,128525.0,55.914,4096,1.0,31.54,2.79,16.06,14.7214
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61831.0543,LSST-g,DDF,166023.0,63.803,4096,1.0,31.53,2.69,16.18,14.4525
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61833.0392,LSST-g,DDF,164338.0,18.752,4096,1.0,34.18,2.26,80.69,14.4541
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61833.0468,LSST-i,DDF,96227.2,10.625,4096,1.0,34.86,2.32,197.9,15.0365
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000325.DAT,61833.0565,LSST-r,DDF,166926.0,13.348,4096,1.0,34.94,2.36,149.9,14.4452
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,60996.0548,LSST-i,DDF,114584.0,51.717,4096,1.0,31.6,2.24,38.76,14.8505
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,60999.201,LSST-g,DDF,225578.0,31.243,4096,1.0,33.41,1.33,32.52,14.1203
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,60999.2076,LSST-i,DDF,123539.0,16.325,4096,1.0,34.17,1.28,111.4,14.7781
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,60999.2174,LSST-r,DDF,208390.0,20.403,4096,1.0,34.25,1.31,75.68,14.2064
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,61004.0621,LSST-i,DDF,108897.0,49.715,4096,1.0,31.63,2.22,38.2,14.9048
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,61006.1964,LSST-g,DDF,202724.0,29.758,4096,1.0,33.4,1.53,32.96,14.2341
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,61006.203,LSST-i,DDF,100331.0,14.818,4096,1.0,34.16,1.7,110.8,14.9956
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000872.DAT,61006.2128,LSST-r,DDF,203635.0,20.371,4096,1.0,34.23,1.96,75.1,14.232
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61283.3288,LSST-i,DDF,138129.0,53.538,4096,1.0,31.72,1.4,56.52,14.6496
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61284.3255,LSST-r,DDF,192724.0,59.525,6144,1.0,31.85,1.9,49.08,14.2832
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61284.3496,LSST-i,DDF,135995.0,54.03,4096,1.0,31.69,1.91,50.3,14.6623
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61287.3499,LSST-r,DDF,203589.0,62.673,4096,1.0,31.79,1.6,32.62,14.2311
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61287.3738,LSST-i,DDF,118809.0,51.012,4096,1.0,31.66,1.64,41.05,14.8008
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61292.1452,LSST-r,DDF,192700.0,62.973,4096,1.0,31.72,1.96,25.3,14.289
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61293.2376,LSST-g,DDF,197377.0,65.143,4096,1.0,31.67,1.76,15.42,14.2692
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000696.DAT,61295.2819,LSST-r,DDF,173662.0,58.962,4096,1.0,31.75,1.94,24.74,14.3964
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61704.3526,LSST-r,DDF,146338.0,54.623,6144,1.0,31.73,1.71,25.05,14.5864
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61705.2658,LSST-r,DDF,157615.0,56.415,4096,1.0,31.74,1.75,23.69,14.5046
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61705.3376,LSST-i,DDF,110710.0,49.194,4096,1.0,31.66,1.65,35.42,14.8902
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61707.2495,LSST-g,DDF,207102.0,30.076,4096,1.0,33.4,1.43,32.4,14.2079
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61707.2582,LSST-i,DDF,123306.0,16.313,4096,1.0,34.17,1.33,110.8,14.78
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61707.2679,LSST-r,DDF,178642.0,18.99,4096,1.0,34.24,1.77,74.89,14.3751
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61708.2648,LSST-r,DDF,184378.0,61.003,4096,1.0,31.74,1.71,23.81,14.3377
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61708.2886,LSST-i,DDF,124960.0,52.26,4096,1.0,31.66,1.75,35.17,14.7586
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61709.3158,LSST-r,DDF,188912.0,62.03,4096,1.0,31.73,1.67,24.01,14.314
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61710.226,LSST-g,DDF,219978.0,69.718,4096,1.0,31.64,1.64,14.46,14.1436
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61710.25,LSST-r,DDF,188308.0,61.941,4096,1.0,31.73,1.81,23.73,14.3051
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61714.1712,LSST-r,DDF,177998.0,59.386,4096,1.0,31.76,1.47,27.03,14.3692
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61714.1954,LSST-i,DDF,103592.0,47.584,4096,1.0,31.66,1.56,36.04,14.9593
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001588.DAT,61716.2891,LSST-i,DDF,89001.0,44.149,4096,1.0,31.66,1.65,35.14,15.1333
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61725.0848,LSST-g,DDF,155052.0,24.703,6144,1.0,33.53,2.61,87.3,14.5197
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61725.0935,LSST-i,DDF,105166.0,15.246,4096,1.0,34.17,2.06,163.3,14.9458
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61725.1032,LSST-r,DDF,144188.0,16.646,4096,1.0,34.31,2.07,159.3,14.6051
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61728.2858,LSST-r,DDF,175270.0,57.694,4096,1.0,31.81,1.72,38.41,14.3866
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61729.2813,LSST-g,DDF,193352.0,26.787,4096,1.0,33.58,1.77,67.66,14.2831
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61729.29,LSST-i,DDF,115089.0,15.793,4096,1.0,34.17,1.51,129.6,14.8455
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61729.2998,LSST-r,DDF,181328.0,18.718,4096,1.0,34.29,1.73,109.6,14.3568
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61735.1836,LSST-r,DDF,164273.0,57.576,4096,1.0,31.74,1.56,23.8,14.4632
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61735.2074,LSST-i,DDF,92511.5,45.088,4096,1.0,31.66,1.95,35.01,15.0968
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001211.DAT,61737.1812,LSST-g,DDF,143300.0,25.389,4096,1.0,33.37,2.46,31.94,14.6108
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61493.1861,LSST-r,DDF,177066.0,59.81,4096,1.0,31.75,2.52,37.33,14.37
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61493.2099,LSST-i,DDF,115622.0,51.902,4096,1.0,31.61,2.24,46.22,14.8488
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61494.0959,LSST-g,DDF,233774.0,22.634,4096,1.0,34.15,2.24,53.96,14.0768
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61494.1035,LSST-i,DDF,122320.0,11.656,4096,1.0,34.9,1.98,172.0,14.7808
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61494.1133,LSST-r,DDF,195148.0,14.135,4096,1.0,34.98,2.31,121.5,14.2784
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61496.1128,LSST-g,DDF,257847.0,23.767,4096,1.0,34.15,2.12,53.88,13.9799
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61496.1205,LSST-i,DDF,129133.0,11.967,4096,1.0,34.9,1.89,172.8,14.7124
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61496.1302,LSST-r,DDF,223526.0,15.116,4096,1.0,34.98,2.04,122.0,14.1299
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61497.0577,LSST-r,DDF,231351.0,68.337,4096,1.0,31.74,1.72,27.29,14.0877
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61497.0781,LSST-i,DDF,131655.0,53.948,4096,1.0,31.65,1.84,38.47,14.7067
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61498.0872,LSST-g,DDF,263057.0,23.89,4096,1.0,34.16,1.67,54.14,13.9525
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61498.0948,LSST-i,DDF,131208.0,12.04,4096,1.0,34.9,1.56,172.2,14.7183
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61498.1046,LSST-r,DDF,239902.0,15.577,4096,1.0,34.99,1.64,121.8,14.0558
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61499.0808,LSST-g,DDF,261293.0,22.526,4096,1.0,34.28,1.39,57.19,13.9525
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61499.0849,LSST-i,DDF,127235.0,11.791,4096,1.0,34.91,1.34,172.6,14.7354
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61499.0968,LSST-r,DDF,243435.0,15.264,4096,1.0,35.05,1.69,124.9,14.0398
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61501.0393,LSST-g,DDF,257160.0,75.047,4096,1.0,31.65,1.85,17.1,13.9756
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61505.0389,LSST-g,DDF,227213.0,12.897,4096,1.0,35.34,1.89,94.65,14.1072
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61505.0465,LSST-i,DDF,106139.0,6.2773,4096,1.0,36.09,1.83,300.9,14.9408
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61505.0563,LSST-r,DDF,213625.0,8.5032,4096,1.0,36.18,1.98,211.5,14.1808
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61506.0669,LSST-g,DDF,218565.0,21.788,4096,1.0,34.16,2.31,54.1,14.1565
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61506.0745,LSST-i,DDF,99404.2,10.574,4096,1.0,34.9,2.51,171.9,15.0094
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001577.DAT,61506.0843,LSST-r,DDF,199892.0,14.311,4096,1.0,34.98,2.48,121.6,14.2404
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001205.DAT,61682.1995,LSST-g,DDF,239879.0,73.817,6144,1.0,31.61,1.64,15.14,14.0577
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001205.DAT,61682.2248,LSST-r,DDF,215876.0,66.306,4096,1.0,31.73,1.7,24.6,14.1735
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001205.DAT,61683.3613,LSST-i,DDF,139091.0,54.81,4096,1.0,31.67,1.52,35.3,14.6458
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001205.DAT,61683.3725,LSST-r,DDF,226983.0,67.352,4096,1.0,31.75,1.56,24.6,14.1097
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN001205.DAT,61689.1899,LSST-i,DDF,117392.0,50.445,4096,1.0,31.68,1.87,48.29,14.8307
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61817.0729,LSST-g,DDF,266347.0,34.908,6144,1.0,33.35,1.97,33.52,13.9243
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61817.0816,LSST-i,DDF,149324.0,18.238,4096,1.0,34.14,1.85,117.9,14.5585
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61817.0913,LSST-r,DDF,215353.0,21.243,4096,1.0,34.2,1.93,80.0,14.1641
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61819.1058,LSST-i,DDF,145499.0,57.491,4096,1.0,31.62,1.88,38.22,14.5952
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61822.187,LSST-g,DDF,278734.0,97.089,4096,1.0,31.18,2.92,14.28,13.8957
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61823.0243,LSST-i,DDF,123459.0,51.715,4096,1.0,31.67,1.62,38.71,14.7678
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61824.0375,LSST-g,DDF,271952.0,34.783,4096,1.0,33.38,1.51,34.14,13.9189
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61824.0561,LSST-i,DDF,119501.0,15.568,4096,1.0,34.24,1.48,123.9,14.8049
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61824.0627,LSST-r,DDF,230964.0,20.804,4096,1.0,34.32,1.55,83.93,14.0943
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61827.0416,LSST-g,DDF,256752.0,76.013,4096,1.0,31.62,1.54,15.14,13.9819
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000899.DAT,61827.0654,LSST-r,DDF,213647.0,66.579,4096,1.0,31.71,1.7,25.31,14.1729
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000127.DAT,60876.3473,LSST-g,DDF,246322.0,22.807,4096,1.0,34.19,2.18,53.35,14.0151
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000127.DAT,60876.355,LSST-i,DDF,126207.0,11.721,4096,1.0,34.92,2.01,161.5,14.7401
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000127.DAT,60876.3647,LSST-r,DDF,214594.0,14.604,4096,1.0,35.01,1.97,116.2,14.1741
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61577.9908,LSST-r,DDF,137259.0,12.491,4096,1.0,34.89,3.54,146.6,14.6476
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61577.9961,LSST-g,DDF,147190.0,13.821,4096,1.0,34.75,4.13,129.8,14.5723
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61578.0023,LSST-i,DDF,104954.0,8.7094,4096,1.0,35.48,3.88,327.9,14.947
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61580.9834,LSST-i,DDF,114419.0,11.903,6144,1.0,34.82,2.98,206.4,14.849
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61580.9921,LSST-r,DDF,170952.0,13.695,4096,1.0,34.92,3.22,152.7,14.4183
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61580.9957,LSST-g,DDF,187942.0,16.912,4096,1.0,34.55,2.77,84.15,14.3061
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61582.9745,LSST-g,DDF,199349.0,22.285,4096,1.0,34.02,3.79,67.5,14.257
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61582.9822,LSST-i,DDF,111922.0,11.98,4096,1.0,34.81,3.62,208.8,14.8768
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61582.9918,LSST-r,DDF,182135.0,14.63,4096,1.0,34.85,3.62,150.4,14.3377
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61584.9761,LSST-g,DDF,200177.0,22.698,4096,1.0,33.99,4.58,67.54,14.2501
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61584.9837,LSST-i,DDF,106424.0,11.852,4096,1.0,34.79,3.69,212.2,14.9298
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000912.DAT,61584.9934,LSST-r,DDF,190340.0,15.095,4096,1.0,34.83,3.64,151.9,14.2983
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000090.DAT,61460.1814,LSST-r,DDF,162118.0,55.252,6144,1.0,31.84,2.07,64.43,14.4737
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000090.DAT,61460.2053,LSST-i,DDF,96865.0,45.839,4096,1.0,31.7,1.92,61.89,15.0389
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000090.DAT,61462.1781,LSST-i,DDF,90836.2,44.864,4096,1.0,31.67,2.19,47.14,15.1097
MYC21_073025_BAYESN_PLUSSCATTER_DELR_SAT_SN000090.DAT,61463.201,LSST-r,DDF,154056.0,54.416,4096,1.0,31.8,1.98,37.89,14.5351
