FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MC_BAYSN_PLUSSCATTER_SN000087.DAT,61672.2212,LSST-r,DDF,235942.0,1.5375,4096,1.0,40.0,1.7,1099.0,14.0629
MC_BAYSN_PLUSSCATTER_SN000089.DAT,61847.0338,LSST-g,DDF,203769.0,5.0471,6144,1.0,37.26,2.42,219.8,14.2337
MC_BAYSN_PLUSSCATTER_SN000089.DAT,61847.0573,LSST-r,DDF,175209.0,6.296,4096,1.0,36.62,2.22,273.2,14.3904
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61460.1814,LSST-r,DDF,174355.0,5.7249,6144,1.0,36.84,2.07,644.3,14.3949
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61460.2053,LSST-i,DDF,103887.0,4.7413,4096,1.0,36.7,1.92,618.9,14.9601
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61462.1781,LSST-i,DDF,97336.0,4.6394,4096,1.0,36.67,2.19,471.4,15.0308
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61463.201,LSST-r,DDF,165243.0,5.6341,4096,1.0,36.8,1.98,378.9,14.4562
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61463.2249,LSST-i,DDF,93042.4,4.5431,4096,1.0,36.66,2.01,444.5,15.0863
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61464.1239,LSST-i,DDF,87064.6,4.3933,4096,1.0,36.65,1.64,395.6,15.1421
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61467.121,LSST-r,DDF,139464.0,5.3082,4096,1.0,36.74,1.53,279.0,14.6338
MC_BAYSN_PLUSSCATTER_SN000090.DAT,61467.1479,LSST-i,DDF,73424.9,4.0159,4096,1.0,36.66,1.54,388.5,15.3393
MC_BAYSN_PLUSSCATTER_SN000094.DAT,61370.1343,LSST-i,DDF,132444.0,5.2678,4096,1.0,36.71,1.23,638.4,14.6916
MC_BAYSN_PLUSSCATTER_SN000094.DAT,61372.1046,LSST-r,DDF,184649.0,4.302,6144,1.0,37.5,1.55,374.0,14.3315
MC_BAYSN_PLUSSCATTER_SN000094.DAT,61372.1248,LSST-i,DDF,130096.0,5.3279,4096,1.0,36.66,1.49,375.9,14.7204
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61389.2352,LSST-g,DDF,114724.0,1.7971,6144,1.0,38.88,2.01,522.6,14.8478
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61389.248,LSST-i,DDF,75546.8,0.95336,4096,1.0,39.86,2.78,1984.0,15.3071
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61389.2567,LSST-r,DDF,109474.0,1.0835,4096,1.0,39.94,2.66,1310.0,14.9044
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61390.2434,LSST-g,DDF,134820.0,1.9127,4096,1.0,38.92,2.23,532.9,14.6805
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61390.251,LSST-i,DDF,86724.2,1.0302,4096,1.0,39.82,2.43,1912.0,15.1593
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61390.2607,LSST-r,DDF,124439.0,1.1733,4096,1.0,39.9,2.21,1289.0,14.7574
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61395.2676,LSST-g,DDF,204053.0,1.5079,4096,1.0,39.89,2.33,1373.0,14.229
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61395.2752,LSST-i,DDF,111560.0,0.79852,4096,1.0,40.63,2.01,2877.0,14.8805
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61395.2849,LSST-r,DDF,179970.0,0.95803,4096,1.0,40.74,2.15,2246.0,14.3625
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61396.212,LSST-g,DDF,207210.0,2.3205,4096,1.0,39.01,2.84,1903.0,14.2077
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61396.2196,LSST-i,DDF,110594.0,1.174,4096,1.0,39.81,2.06,2836.0,14.8903
MC_BAYSN_PLUSSCATTER_SN000095.DAT,61396.2293,LSST-r,DDF,182234.0,1.3941,4096,1.0,39.95,1.82,2784.0,14.3422
MC_BAYSN_PLUSSCATTER_SN000099.DAT,61460.0361,LSST-g,DDF,226370.0,2.2574,4096,1.0,39.12,1.66,511.9,14.117
MC_BAYSN_PLUSSCATTER_SN000099.DAT,61460.05,LSST-i,DDF,123365.0,1.1694,4096,1.0,39.9,1.48,2111.0,14.7706
MC_BAYSN_PLUSSCATTER_SN000099.DAT,61460.0696,LSST-r,DDF,183245.0,1.3603,6144,1.0,40.0,1.87,2029.0,14.3353
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61335.2392,LSST-r,DDF,193836.0,5.9831,4096,1.0,36.84,1.54,444.4,14.283
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61335.2636,LSST-i,DDF,122303.0,5.0769,4096,1.0,36.7,1.38,460.9,14.7772
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61338.2238,LSST-i,DDF,108659.0,4.836,4096,1.0,36.71,2.13,604.5,14.9143
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61342.1425,LSST-g,DDF,214269.0,2.869,4096,1.0,38.55,2.55,847.8,14.177
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61342.1491,LSST-i,DDF,86610.2,1.3804,4096,1.0,39.17,1.83,1527.0,15.151
MC_BAYSN_PLUSSCATTER_SN000100.DAT,61342.1589,LSST-r,DDF,167670.0,1.7846,4096,1.0,39.32,2.26,1464.0,14.4384
