FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61477.1493,LSST-i,DDF,75.5546,1.3173,4096,1.0,34.95,1.96,176.9,22.8219
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61477.1717,LSST-z,DDF,76.7019,2.1779,4096,1.0,34.82,2.03,253.9,22.7812
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61479.094,LSST-Y,DDF,78.2657,6.3492,4096,1.0,34.2,2.83,302.3,22.8972
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61479.1469,LSST-i,DDF,76.9868,2.0967,4096,1.0,34.89,3.08,171.8,22.7547
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61479.176,LSST-z,DDF,82.7837,3.3598,4096,1.0,34.77,3.06,249.5,22.6982
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61481.2308,LSST-i,DDF,79.936,1.4186,4096,1.0,34.85,1.86,183.1,22.7152
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61481.2498,LSST-Y,DDF,71.7988,8.0105,4096,1.0,33.21,2.1,206.3,22.8888
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61481.2599,LSST-z,DDF,94.838,3.049,4096,1.0,34.71,2.32,281.9,22.6468
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61482.0201,LSST-z,DDF,91.8196,14.129,0,1.0,31.3,1.95,67.21,22.6366
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61482.0439,LSST-Y,DDF,-6.31708,35.772,0,1.0,30.16,2.31,50.62,22.8887
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61488.0922,LSST-i,DDF,70.4293,9.9908,4096,1.0,31.69,1.97,67.34,22.7354
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61489.0218,LSST-i,DDF,82.9324,1.9866,4096,1.0,34.9,2.16,233.9,22.7544
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61489.0408,LSST-Y,DDF,54.2963,7.1272,4096,1.0,33.33,2.09,206.1,22.9908
MYC21_073025_SIM_NOSCATTER_SN001236.DAT,61489.0509,LSST-z,DDF,79.5856,2.688,4096,1.0,34.78,2.09,294.3,22.7324
MYC21_073025_SIM_NOSCATTER_SN000896.DAT,61333.1521,LSST-i,DDF,13658.6,17.937,6144,1.0,31.7,1.79,45.48,17.1557
MYC21_073025_SIM_NOSCATTER_SN000896.DAT,61333.1761,LSST-z,DDF,12711.3,20.685,4096,1.0,31.35,1.47,52.08,17.239
MYC21_073025_SIM_NOSCATTER_SN000896.DAT,61335.1932,LSST-i,DDF,13388.4,17.916,4096,1.0,31.71,1.63,55.35,17.198
MYC21_073025_SIM_NOSCATTER_SN000896.DAT,61335.2179,LSST-z,DDF,12517.2,22.2,4096,1.0,31.35,1.92,58.49,17.2473
MYC21_073025_SIM_NOSCATTER_SN000869.DAT,60926.2965,LSST-Y,DDF,119.479,15.071,0,1.0,31.78,2.06,105.8,22.2592
MYC21_073025_SIM_NOSCATTER_SN000869.DAT,60930.1574,LSST-r,DDF,258.22,7.1532,4096,1.0,31.79,2.89,34.5,21.4924
MYC21_073025_SIM_NOSCATTER_SN000869.DAT,60930.3198,LSST-i,DDF,247.274,8.8482,4096,1.0,31.68,2.5,45.31,21.5253
MYC21_073025_SIM_NOSCATTER_SN000869.DAT,60930.3415,LSST-z,DDF,216.931,17.414,4096,1.0,31.33,3.12,53.03,21.8174
MYC21_073025_SIM_NOSCATTER_SN000869.DAT,60935.2931,LSST-r,DDF,253.916,3.4771,4096,1.0,32.49,2.46,35.07,21.509
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61818.0441,LSST-g,DDF,14087.4,5.6464,4096,1.0,34.13,1.76,50.27,17.1266
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61818.0517,LSST-i,DDF,8894.48,3.3019,4096,1.0,34.9,1.63,169.2,17.6253
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61818.0614,LSST-r,DDF,11931.4,3.5698,4096,1.0,34.97,1.62,117.1,17.3111
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61818.0808,LSST-z,DDF,7746.55,3.8592,4096,1.0,34.75,1.96,259.2,17.7772
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61821.0508,LSST-z,DDF,8481.2,18.991,4096,1.0,31.32,1.94,51.25,17.6792
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61821.0752,LSST-i,DDF,9291.4,15.77,4096,1.0,31.61,1.92,39.79,17.5891
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61822.0475,LSST-r,DDF,14539.5,17.707,4096,1.0,31.71,1.83,26.39,17.0912
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61822.0717,LSST-i,DDF,9109.13,15.713,4096,1.0,31.61,1.98,39.76,17.6051
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61825.0357,LSST-g,DDF,15843.4,6.1301,4096,1.0,34.1,2.73,51.08,16.9986
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61825.0433,LSST-i,DDF,8581.73,3.4965,4096,1.0,34.88,2.39,171.7,17.6687
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61825.053,LSST-r,DDF,14737.1,4.1317,4096,1.0,34.94,2.76,118.3,17.0815
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61825.0679,LSST-z,DDF,7954.93,4.3865,4096,1.0,34.74,2.56,262.1,17.7548
MYC21_073025_SIM_NOSCATTER_SN000699.DAT,61826.0578,LSST-g,DDF,15411.5,19.695,4096,1.0,31.54,2.79,16.06,17.032
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61442.0347,LSST-i,DDF,89.7701,6.0369,4096,1.0,31.68,1.92,40.57,22.6786
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61442.047,LSST-z,DDF,73.431,8.8031,4096,1.0,31.34,1.73,48.63,22.6926
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61445.0585,LSST-i,DDF,90.076,1.3112,4096,1.0,34.9,1.98,165.4,22.6012
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61445.0832,LSST-z,DDF,94.2327,2.7847,4096,1.0,34.76,2.5,250.0,22.5683
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61450.0273,LSST-z,DDF,95.0922,12.773,4096,1.0,31.35,2.08,59.56,22.514
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61450.0392,LSST-Y,DDF,114.299,25.92,0,1.0,30.24,1.97,45.98,22.7042
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61453.0546,LSST-i,DDF,90.2169,2.3155,4096,1.0,34.91,2.63,226.5,22.6059
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61453.0736,LSST-Y,DDF,83.6866,8.9983,0,1.0,33.31,2.58,206.9,22.7427
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61453.0837,LSST-z,DDF,104.538,4.6,4096,1.0,34.75,3.5,293.6,22.5556
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61454.0204,LSST-z,DDF,94.9152,13.323,4096,1.0,31.36,1.79,72.91,22.5755
MYC21_073025_SIM_NOSCATTER_SN000841.DAT,61454.0322,LSST-Y,DDF,89.9436,19.802,0,1.0,30.24,1.44,47.94,22.7644
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60991.2286,LSST-i,DDF,173.798,1.7199,4096,1.0,34.16,1.88,111.2,21.9136
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60991.2383,LSST-r,DDF,192.083,1.3311,4096,1.0,34.26,1.99,84.6,21.794
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60991.2479,LSST-Y,DDF,107.849,8.6247,4096,1.0,32.65,2.11,131.6,22.3839
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60991.2574,LSST-z,DDF,158.537,2.3765,6144,1.0,34.04,1.59,168.1,21.9959
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60992.3357,LSST-r,DDF,199.377,4.2463,4096,1.0,31.74,1.74,30.14,21.7738
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60993.2247,LSST-r,DDF,194.334,2.5888,4096,1.0,32.49,1.81,33.62,21.7633
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60994.2611,LSST-r,DDF,199.242,3.9023,4096,1.0,31.73,1.94,23.92,21.7535
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60996.0385,LSST-i,DDF,204.087,6.2299,4096,1.0,31.6,1.84,39.1,21.778
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60996.1607,LSST-r,DDF,196.837,2.4621,4096,1.0,32.47,1.58,34.9,21.7457
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60999.2076,LSST-i,DDF,194.289,1.2632,4096,1.0,34.17,1.28,111.4,21.7808
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60999.2174,LSST-r,DDF,198.754,0.94252,4096,1.0,34.25,1.31,75.68,21.7608
MYC21_073025_SIM_NOSCATTER_SN000855.DAT,60999.232,LSST-z,DDF,171.128,1.986,4096,1.0,34.04,1.33,164.6,21.919
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61338.201,LSST-z,DDF,69.8214,6.2053,4096,1.0,32.11,1.41,85.55,22.8039
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61338.225,LSST-i,DDF,71.1605,6.6978,4096,1.0,32.46,2.1,86.0,22.9111
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61339.257,LSST-Y,DDF,80.8531,14.009,0,1.0,31.75,1.98,99.62,22.9111
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61341.3059,LSST-z,DDF,79.9437,7.0868,4096,1.0,32.1,1.73,79.02,22.8015
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61341.3298,LSST-Y,DDF,33.8078,16.958,0,1.0,31.0,1.81,66.23,22.9239
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61342.1491,LSST-i,DDF,66.7722,2.1608,4096,1.0,34.17,1.83,152.7,22.922
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61342.1684,LSST-Y,DDF,60.9599,6.9814,4096,1.0,32.63,1.59,138.8,22.9357
MYC21_073025_SIM_NOSCATTER_SN000470.DAT,61342.1779,LSST-z,DDF,77.4,2.5433,4096,1.0,34.04,1.55,188.4,22.8117
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61367.1296,LSST-z,DDF,159.862,8.4923,4096,1.0,31.35,1.35,59.53,21.9751
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61367.1535,LSST-Y,DDF,74.619,28.611,0,1.0,30.23,2.05,48.48,22.3345
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61369.0581,LSST-i,DDF,185.108,1.7202,4096,1.0,35.02,1.82,263.1,21.8165
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61369.0633,LSST-r,DDF,203.603,1.8688,4096,1.0,35.13,2.03,285.1,21.7222
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61369.0726,LSST-Y,DDF,120.253,5.0538,4096,1.0,33.42,1.66,198.4,22.3111
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61369.0864,LSST-z,DDF,173.271,2.0575,4096,1.0,34.85,1.67,295.5,21.8882
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61376.095,LSST-r,DDF,211.777,3.1312,4096,1.0,31.75,1.34,24.92,21.667
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61376.1197,LSST-i,DDF,212.507,4.45,4096,1.0,31.66,1.38,36.76,21.7096
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61377.0797,LSST-r,DDF,205.643,3.8488,4096,1.0,31.74,1.84,24.87,21.6888
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61378.0592,LSST-i,DDF,199.745,1.6468,4096,1.0,34.91,2.59,158.4,21.7464
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61378.0689,LSST-r,DDF,208.504,1.0694,4096,1.0,34.99,2.46,109.8,21.7167
MYC21_073025_SIM_NOSCATTER_SN001008.DAT,61378.0839,LSST-z,DDF,169.456,2.5135,4096,1.0,34.78,2.44,233.4,21.9174
MYC21_073025_SIM_NOSCATTER_SN000316.DAT,61359.275,LSST-i,DDF,105.13,4.6955,6144,1.0,31.66,1.59,36.39,22.4825
MYC21_073025_SIM_NOSCATTER_SN000316.DAT,61362.2426,LSST-z,DDF,111.576,8.3951,4096,1.0,31.34,1.68,47.3,22.4435
MYC21_073025_SIM_NOSCATTER_SN000316.DAT,61362.2666,LSST-Y,DDF,114.875,19.434,4096,1.0,30.25,1.54,44.27,22.6718
MYC21_073025_SIM_NOSCATTER_SN000316.DAT,61365.0923,LSST-z,DDF,67.7827,12.16,4096,1.0,31.34,2.05,57.1,22.4881
MYC21_073025_SIM_NOSCATTER_SN000316.DAT,61365.1163,LSST-Y,DDF,53.5525,35.893,0,1.0,30.26,2.78,46.2,22.7086
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60912.2121,LSST-i,DDF,130.296,3.7165,4096,1.0,33.99,3.03,134.8,22.1932
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60912.2364,LSST-z,DDF,112.915,5.0469,6144,1.0,33.95,2.73,197.1,22.3237
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60919.2202,LSST-i,DDF,148.423,3.5459,4096,1.0,34.06,2.88,144.1,22.0509
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60919.2394,LSST-Y,DDF,83.752,19.101,0,1.0,32.48,3.67,144.0,22.6559
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60919.2489,LSST-z,DDF,139.749,4.7008,4096,1.0,33.99,2.73,190.1,22.1602
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60923.2372,LSST-Y,DDF,130.319,36.639,0,1.0,30.14,2.37,49.4,22.6959
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60924.3326,LSST-z,DDF,152.512,10.724,4096,1.0,31.35,1.79,57.47,22.2211
MYC21_073025_SIM_NOSCATTER_SN001020.DAT,60924.3568,LSST-Y,DDF,67.3388,20.598,0,1.0,30.27,1.6,46.28,22.7175
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61582.3359,LSST-i,DDF,88.9338,2.0027,4096,1.0,34.91,2.39,214.9,22.6115
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61582.3549,LSST-Y,DDF,83.7239,6.5346,4096,1.0,33.36,2.05,197.7,22.7314
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61582.365,LSST-z,DDF,89.6424,3.0457,6144,1.0,34.78,2.65,263.2,22.5846
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61583.3957,LSST-i,DDF,93.7439,5.4964,4096,1.0,31.68,1.68,41.91,22.602
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61590.2485,LSST-i,DDF,85.1113,2.2134,4096,1.0,34.8,2.78,184.9,22.6419
MYC21_073025_SIM_NOSCATTER_SN001752.DAT,61590.2732,LSST-z,DDF,92.7215,2.7134,4096,1.0,34.74,2.25,265.6,22.5792
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61369.1494,LSST-i,DDF,119.503,5.6585,4096,1.0,32.45,1.69,88.42,22.2464
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61369.1732,LSST-z,DDF,112.095,8.1104,4096,1.0,32.09,1.73,89.52,22.3167
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61376.0959,LSST-r,DDF,127.749,3.0294,4096,1.0,31.75,1.46,24.93,22.2177
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61376.1206,LSST-i,DDF,124.481,3.9528,4096,1.0,31.66,1.27,36.84,22.2089
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61377.0793,LSST-r,DDF,127.926,3.5673,4096,1.0,31.74,1.82,24.52,22.2648
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61378.0592,LSST-i,DDF,123.487,1.6215,4096,1.0,34.91,2.59,158.4,22.2451
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61378.0689,LSST-r,DDF,119.634,1.0266,4096,1.0,34.99,2.46,109.8,22.3169
MYC21_073025_SIM_NOSCATTER_SN001034.DAT,61378.0839,LSST-z,DDF,106.356,2.4981,4096,1.0,34.78,2.44,233.4,22.4319
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61447.2018,LSST-i,DDF,98.3361,6.27,4096,1.0,31.65,2.04,38.53,22.5419
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61449.2882,LSST-Y,DDF,122.079,31.342,0,1.0,30.2,2.28,46.38,22.7926
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61450.2141,LSST-i,DDF,110.482,1.4274,4096,1.0,34.95,2.09,178.7,22.4333
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61450.237,LSST-Y,DDF,71.8025,5.9805,4096,1.0,33.37,1.93,193.9,22.794
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61450.2436,LSST-z,DDF,101.532,2.8473,4096,1.0,34.82,2.65,254.9,22.4405
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61451.1817,LSST-Y,DDF,58.1578,26.838,0,1.0,30.22,2.03,45.52,22.7978
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61451.2014,LSST-z,DDF,110.356,9.5198,4096,1.0,31.33,1.78,50.43,22.4248
MYC21_073025_SIM_NOSCATTER_SN001975.DAT,61453.198,LSST-Y,DDF,83.5205,26.909,0,1.0,30.24,2.01,46.89,22.8137
MYC21_073025_SIM_NOSCATTER_SN001949.DAT,61028.0665,LSST-i,DDF,108.158,1.2648,6144,1.0,34.91,1.9,166.4,22.412
MYC21_073025_SIM_NOSCATTER_SN001949.DAT,61028.0913,LSST-z,DDF,104.415,2.0373,4096,1.0,34.78,1.91,241.9,22.4406
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61419.1057,LSST-r,DDF,96.0011,3.8816,4096,1.0,31.76,1.94,26.69,22.4989
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61419.1297,LSST-i,DDF,106.525,4.709,4096,1.0,31.66,1.56,37.18,22.3985
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61420.1099,LSST-z,DDF,124.541,10.102,4096,1.0,31.34,1.93,49.82,22.3484
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61420.134,LSST-Y,DDF,76.5922,24.275,0,1.0,30.22,1.83,45.58,22.7539
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61421.1057,LSST-i,DDF,111.712,5.9401,4096,1.0,31.68,1.81,42.01,22.3387
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61421.1297,LSST-z,DDF,120.947,7.9522,4096,1.0,31.34,1.45,51.65,22.3361
MYC21_073025_SIM_NOSCATTER_SN000510.DAT,61425.1175,LSST-Y,DDF,39.0738,15.653,0,1.0,30.99,1.62,67.62,22.8635
MYC21_073025_SIM_NOSCATTER_SN000504.DAT,61395.0434,LSST-z,DDF,8166.1,18.834,4096,1.0,31.35,1.81,59.0,17.7272
MYC21_073025_SIM_NOSCATTER_SN000504.DAT,61398.1116,LSST-i,DDF,10866.5,16.698,6144,1.0,31.72,1.57,65.52,17.4071
MYC21_073025_SIM_NOSCATTER_SN000504.DAT,61398.1358,LSST-z,DDF,9470.86,21.959,4096,1.0,31.36,2.31,62.16,17.5627
MYC21_073025_SIM_NOSCATTER_SN000504.DAT,61407.1073,LSST-r,DDF,14244.3,18.029,4096,1.0,31.72,3.33,23.68,17.1183
MYC21_073025_SIM_NOSCATTER_SN001632.DAT,61756.2152,LSST-i,DDF,83.6898,6.1183,4096,1.0,31.67,1.63,48.1,22.6479
MYC21_073025_SIM_NOSCATTER_SN001632.DAT,61764.188,LSST-i,DDF,96.835,3.305,4096,1.0,32.4,1.54,52.46,22.5664
MYC21_073025_SIM_NOSCATTER_SN001632.DAT,61766.112,LSST-i,DDF,91.9697,0.99205,4096,1.0,34.92,1.58,156.0,22.5864
MYC21_073025_SIM_NOSCATTER_SN001632.DAT,61766.1366,LSST-z,DDF,98.8579,1.6151,4096,1.0,34.79,1.59,230.7,22.5148
MYC21_073025_SIM_NOSCATTER_SN001626.DAT,61215.4404,LSST-i,DDF,171.443,11.038,4096,1.0,31.65,2.68,52.28,21.9902
MYC21_073025_SIM_NOSCATTER_SN001626.DAT,61216.422,LSST-r,DDF,173.05,5.8117,6144,1.0,32.44,3.52,42.86,21.9637
MYC21_073025_SIM_NOSCATTER_SN000538.DAT,60971.2097,LSST-i,DDF,147.002,3.6508,4096,1.0,31.67,1.17,35.8,22.0391
MYC21_073025_SIM_NOSCATTER_SN000538.DAT,60971.2343,LSST-r,DDF,149.736,2.7383,4096,1.0,31.75,1.25,24.02,22.0745
MYC21_073025_SIM_NOSCATTER_SN001140.DAT,61628.2111,LSST-i,DDF,330.756,1.5488,4096,1.0,34.91,1.84,201.5,21.2038
MYC21_073025_SIM_NOSCATTER_SN001140.DAT,61628.2209,LSST-r,DDF,327.983,1.2233,4096,1.0,35.04,1.81,175.7,21.2036
