FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MC_BAYSN_NOSCATTER_SN000012.DAT,61395.075,LSST-i,DDF,85413.2,0.97817,4096,1.0,39.96,2.3,3142.0,15.1747
MC_BAYSN_NOSCATTER_SN000012.DAT,61395.0896,LSST-r,DDF,153954.0,1.2015,4096,1.0,40.11,2.13,3354.0,14.5337
MC_BAYSN_NOSCATTER_SN000012.DAT,61398.0351,LSST-i,DDF,71640.3,2.8022,4096,1.0,37.47,1.71,1120.0,15.3684
MC_BAYSN_NOSCATTER_SN000012.DAT,61401.0631,LSST-g,DDF,100511.0,1.4786,4096,1.0,39.16,2.14,522.2,14.9951
MC_BAYSN_NOSCATTER_SN000012.DAT,61401.0707,LSST-i,DDF,59818.0,0.82413,4096,1.0,39.9,2.36,1664.0,15.5625
MC_BAYSN_NOSCATTER_SN000012.DAT,61401.0805,LSST-r,DDF,111323.0,1.0705,4096,1.0,39.98,2.59,1170.0,14.8866
MC_BAYSN_NOSCATTER_SN000012.DAT,61402.0351,LSST-r,DDF,105508.0,4.4725,4096,1.0,36.82,1.88,413.6,14.9436
MC_BAYSN_NOSCATTER_SN000012.DAT,61402.0485,LSST-i,DDF,56527.6,3.5295,4096,1.0,36.67,1.86,397.2,15.6201
MC_BAYSN_NOSCATTER_SN000016.DAT,60990.1218,LSST-r,DDF,255956.0,5.0638,4096,1.0,37.5,1.76,343.9,13.9775
MC_BAYSN_NOSCATTER_SN000016.DAT,60990.1469,LSST-i,DDF,145571.0,3.9969,6144,1.0,37.41,2.06,504.7,14.5966
MC_BAYSN_NOSCATTER_SN000016.DAT,60991.1309,LSST-r,DDF,260251.0,5.106,4096,1.0,37.5,1.75,344.4,13.956
MC_BAYSN_NOSCATTER_SN000016.DAT,60991.1548,LSST-i,DDF,140712.0,3.9246,4096,1.0,37.41,1.74,507.3,14.629
MC_BAYSN_NOSCATTER_SN000016.DAT,60997.1428,LSST-r,DDF,251805.0,7.1616,4096,1.0,36.73,1.89,246.5,14.0003
MC_BAYSN_NOSCATTER_SN000016.DAT,60997.1669,LSST-i,DDF,120727.0,5.2044,4096,1.0,36.64,2.29,365.6,14.7939
MC_BAYSN_NOSCATTER_SN000019.DAT,61029.3377,LSST-r,DDF,108167.0,4.6774,4096,1.0,36.74,1.54,282.4,14.9115
MC_BAYSN_NOSCATTER_SN000019.DAT,61029.3502,LSST-i,DDF,83110.4,4.2662,4096,1.0,36.67,1.61,482.2,15.204
MC_BAYSN_NOSCATTER_SN000019.DAT,61032.1991,LSST-g,DDF,178903.0,2.4032,6144,1.0,38.74,4.52,501.4,14.3669
MC_BAYSN_NOSCATTER_SN000019.DAT,61032.2067,LSST-i,DDF,113719.0,1.2424,4096,1.0,39.75,3.78,1983.0,14.8594
MC_BAYSN_NOSCATTER_SN000019.DAT,61032.2206,LSST-r,DDF,158024.0,1.324,4096,1.0,39.9,2.75,1329.0,14.5117
MC_BAYSN_NOSCATTER_SN000019.DAT,61034.3302,LSST-r,DDF,184266.0,6.1022,4096,1.0,36.74,1.83,276.2,14.3344
MC_BAYSN_NOSCATTER_SN000020.DAT,61058.1008,LSST-g,DDF,232534.0,3.232,6144,1.0,38.37,2.02,328.3,14.0841
MC_BAYSN_NOSCATTER_SN000020.DAT,61058.1074,LSST-i,DDF,111765.0,1.5703,4096,1.0,39.15,1.63,1141.0,14.8711
MC_BAYSN_NOSCATTER_SN000020.DAT,61058.1172,LSST-r,DDF,209300.0,2.0646,4096,1.0,39.23,1.7,776.2,14.1988
MC_BAYSN_NOSCATTER_SN000020.DAT,61062.0417,LSST-i,DDF,91295.3,4.4298,4096,1.0,36.68,1.47,397.6,15.1033
MC_BAYSN_NOSCATTER_SN000020.DAT,61063.0377,LSST-i,DDF,85584.3,4.3116,4096,1.0,36.69,2.11,467.3,15.1719
MC_BAYSN_NOSCATTER_SN000021.DAT,60906.3456,LSST-r,DDF,169906.0,5.8611,4096,1.0,36.74,1.94,268.4,14.4252
MC_BAYSN_NOSCATTER_SN000021.DAT,60906.3695,LSST-i,DDF,86060.5,4.3622,6144,1.0,36.66,2.09,380.5,15.1648
MC_BAYSN_NOSCATTER_SN000021.DAT,60907.3788,LSST-g,DDF,167189.0,1.8972,4096,1.0,39.17,2.33,523.4,14.4501
MC_BAYSN_NOSCATTER_SN000021.DAT,60907.3864,LSST-i,DDF,82024.5,0.96243,4096,1.0,39.9,2.54,1661.0,15.2184
MC_BAYSN_NOSCATTER_SN000021.DAT,60907.3941,LSST-r,DDF,160150.0,1.8026,4096,1.0,39.24,2.64,830.0,14.4883
MC_BAYSN_NOSCATTER_SN000021.DAT,60908.3258,LSST-r,DDF,152348.0,1.7641,4096,1.0,39.23,2.09,837.2,14.5471
MC_BAYSN_NOSCATTER_SN000022.DAT,61445.0906,LSST-g,DDF,70995.3,1.8344,4096,1.0,38.32,3.06,333.4,15.3744
MC_BAYSN_NOSCATTER_SN000022.DAT,61445.0914,LSST-i,DDF,58514.5,1.1008,4096,1.0,39.24,2.04,1256.0,15.5868
MC_BAYSN_NOSCATTER_SN000022.DAT,61445.1069,LSST-r,DDF,73398.9,1.2535,4096,1.0,39.19,2.55,804.0,15.3389
MC_BAYSN_NOSCATTER_SN000022.DAT,61452.0419,LSST-g,DDF,167942.0,2.4931,6144,1.0,38.59,2.31,827.3,14.4352
MC_BAYSN_NOSCATTER_SN000022.DAT,61452.0485,LSST-i,DDF,107219.0,1.5381,4096,1.0,39.17,2.35,1401.0,14.928
MC_BAYSN_NOSCATTER_SN000022.DAT,61452.0582,LSST-r,DDF,158052.0,1.7471,4096,1.0,39.3,2.36,1266.0,14.5075
MC_BAYSN_NOSCATTER_SN000023.DAT,61710.1807,LSST-g,DDF,89545.0,1.3828,4096,1.0,39.18,2.0,533.7,15.1197
MC_BAYSN_NOSCATTER_SN000023.DAT,61710.1884,LSST-i,DDF,73939.5,0.89846,4096,1.0,39.92,1.66,1678.0,15.3267
MC_BAYSN_NOSCATTER_SN000023.DAT,61710.1981,LSST-r,DDF,116710.0,1.0774,4096,1.0,40.01,1.56,1195.0,14.8402
MC_BAYSN_NOSCATTER_SN000023.DAT,61711.1235,LSST-r,DDF,113976.0,4.8003,4096,1.0,36.74,1.57,269.4,14.8461
MC_BAYSN_NOSCATTER_SN000023.DAT,61711.1474,LSST-i,DDF,72720.8,3.9977,4096,1.0,36.66,1.61,377.3,15.352
MC_BAYSN_NOSCATTER_SN000023.DAT,61712.1033,LSST-i,DDF,71527.1,3.9869,4096,1.0,36.65,1.63,393.2,15.3733
MC_BAYSN_NOSCATTER_SN000024.DAT,61333.2835,LSST-i,DDF,124711.0,1.1341,4096,1.0,39.98,1.88,1854.0,14.7603
MC_BAYSN_NOSCATTER_SN000024.DAT,61333.2837,LSST-g,DDF,257570.0,2.4639,4096,1.0,39.07,1.73,482.1,13.9704
MC_BAYSN_NOSCATTER_SN000024.DAT,61333.3158,LSST-r,DDF,226104.0,1.577,4096,1.0,39.9,1.9,1180.0,14.1163
MC_BAYSN_NOSCATTER_SN000024.DAT,61335.1932,LSST-i,DDF,117835.0,4.9832,4096,1.0,36.71,1.63,553.5,14.8168
MC_BAYSN_NOSCATTER_SN000025.DAT,61460.1271,LSST-g,DDF,242553.0,3.3309,4096,1.0,38.37,2.49,1158.0,14.0279
MC_BAYSN_NOSCATTER_SN000025.DAT,61460.1337,LSST-i,DDF,132774.0,1.8031,4096,1.0,39.07,2.38,1773.0,14.6919
MC_BAYSN_NOSCATTER_SN000025.DAT,61460.1434,LSST-r,DDF,206604.0,2.1547,4096,1.0,39.15,2.59,1744.0,14.2171
MC_BAYSN_NOSCATTER_SN000025.DAT,61467.0332,LSST-g,DDF,244973.0,3.332,4096,1.0,38.36,1.58,346.8,14.024
MC_BAYSN_NOSCATTER_SN000025.DAT,61467.0398,LSST-i,DDF,115141.0,1.6114,4096,1.0,39.13,1.85,1197.0,14.8457
MC_BAYSN_NOSCATTER_SN000025.DAT,61467.0495,LSST-r,DDF,221852.0,2.1555,4096,1.0,39.2,1.75,817.1,14.132
MC_BAYSN_NOSCATTER_SN000025.DAT,61474.0242,LSST-g,DDF,174074.0,2.8806,4096,1.0,38.31,3.53,347.1,14.4054
MC_BAYSN_NOSCATTER_SN000025.DAT,61474.0308,LSST-i,DDF,79053.6,1.3368,4096,1.0,39.13,1.65,1222.0,15.2514
MC_BAYSN_NOSCATTER_SN000027.DAT,61585.236,LSST-g,DDF,211088.0,2.5813,4096,1.0,38.76,4.28,464.9,14.1894
MC_BAYSN_NOSCATTER_SN000027.DAT,61585.2436,LSST-i,DDF,123520.0,1.2765,4096,1.0,39.77,3.83,1912.0,14.7731
MC_BAYSN_NOSCATTER_SN000027.DAT,61585.2533,LSST-r,DDF,172946.0,1.435,4096,1.0,39.83,3.81,1214.0,14.4061
MC_BAYSN_NOSCATTER_SN000028.DAT,60958.2389,LSST-g,DDF,276239.0,7.0778,4096,1.0,36.87,2.88,473.4,13.8991
MC_BAYSN_NOSCATTER_SN000028.DAT,60958.2631,LSST-r,DDF,235338.0,6.6271,6144,1.0,36.83,1.72,482.9,14.0735
MC_BAYSN_NOSCATTER_SN000028.DAT,60964.2366,LSST-r,DDF,246215.0,7.1175,4096,1.0,36.72,2.19,247.8,14.0195
MC_BAYSN_NOSCATTER_SN000031.DAT,60798.9934,LSST-g,DDF,121774.0,1.5179,4096,1.0,39.32,2.16,1127.0,14.7859
MC_BAYSN_NOSCATTER_SN000031.DAT,60799.001,LSST-i,DDF,64649.0,0.84382,4096,1.0,39.93,1.85,2144.0,15.471
MC_BAYSN_NOSCATTER_SN000031.DAT,60799.0107,LSST-r,DDF,124236.0,1.0912,4096,1.0,40.06,1.92,1911.0,14.7653
MC_BAYSN_NOSCATTER_SN000033.DAT,60876.3062,LSST-g,DDF,193063.0,2.3666,4096,1.0,38.85,3.38,523.9,14.2832
MC_BAYSN_NOSCATTER_SN000033.DAT,60876.3138,LSST-i,DDF,95351.6,1.0896,4096,1.0,39.8,2.4,1976.0,15.0497
MC_BAYSN_NOSCATTER_SN000033.DAT,60876.3235,LSST-r,DDF,183905.0,1.4313,4096,1.0,39.89,2.15,1372.0,14.3365
MC_BAYSN_NOSCATTER_SN000037.DAT,61287.3495,LSST-r,DDF,192005.0,6.0867,4096,1.0,36.79,1.59,324.1,14.2886
MC_BAYSN_NOSCATTER_SN000037.DAT,61287.3734,LSST-i,DDF,123073.0,5.1899,4096,1.0,36.66,1.62,406.7,14.7771
MC_BAYSN_NOSCATTER_SN000037.DAT,61292.3158,LSST-i,DDF,108407.0,4.8836,4096,1.0,36.66,2.16,356.3,14.9109
MC_BAYSN_NOSCATTER_SN000037.DAT,61293.2385,LSST-g,DDF,207504.0,6.6792,4096,1.0,36.67,1.8,152.9,14.2016
MC_BAYSN_NOSCATTER_SN000037.DAT,61297.259,LSST-g,DDF,166687.0,1.8933,4096,1.0,39.17,1.81,483.6,14.4514
MC_BAYSN_NOSCATTER_SN000037.DAT,61297.2667,LSST-i,DDF,80684.8,0.93725,4096,1.0,39.92,1.64,1588.0,15.2279
MC_BAYSN_NOSCATTER_SN000037.DAT,61297.2764,LSST-r,DDF,157943.0,1.2524,4096,1.0,40.01,1.54,1104.0,14.4986
MC_BAYSN_NOSCATTER_SN000037.DAT,61300.141,LSST-i,DDF,69191.5,3.9082,4096,1.0,36.66,1.79,381.7,15.4045
MC_BAYSN_NOSCATTER_SN000037.DAT,61300.1651,LSST-r,DDF,133839.0,5.1813,4096,1.0,36.75,2.01,264.8,14.6832
MC_BAYSN_NOSCATTER_SN000038.DAT,60876.3473,LSST-g,DDF,152092.0,1.7929,4096,1.0,39.19,2.18,533.5,14.5508
MC_BAYSN_NOSCATTER_SN000038.DAT,60876.355,LSST-i,DDF,104795.0,1.0693,4096,1.0,39.92,2.01,1615.0,14.9497
MC_BAYSN_NOSCATTER_SN000038.DAT,60876.3647,LSST-r,DDF,147435.0,1.2113,4096,1.0,40.01,1.97,1162.0,14.5796
MC_BAYSN_NOSCATTER_SN000039.DAT,61027.1635,LSST-r,DDF,205945.0,6.4785,4096,1.0,36.73,2.0,236.4,14.2061
MC_BAYSN_NOSCATTER_SN000039.DAT,61027.1875,LSST-i,DDF,135342.0,5.4438,6144,1.0,36.66,2.02,351.2,14.6699
MC_BAYSN_NOSCATTER_SN000039.DAT,61029.1233,LSST-g,DDF,262649.0,5.393,4096,1.0,37.39,1.75,203.4,13.9406
MC_BAYSN_NOSCATTER_SN000041.DAT,60798.9934,LSST-g,DDF,77557.0,1.2153,4096,1.0,39.32,2.16,1127.0,15.2773
MC_BAYSN_NOSCATTER_SN000041.DAT,60799.001,LSST-i,DDF,60270.6,0.81568,4096,1.0,39.93,1.85,2144.0,15.5536
MC_BAYSN_NOSCATTER_SN000041.DAT,60799.0107,LSST-r,DDF,99166.3,0.97647,4096,1.0,40.06,1.92,1911.0,15.0129
MC_BAYSN_NOSCATTER_SN000045.DAT,61042.1527,LSST-i,DDF,126973.0,5.2004,4096,1.0,36.71,1.92,618.5,14.7352
MC_BAYSN_NOSCATTER_SN000046.DAT,61726.0669,LSST-g,DDF,107354.0,1.5454,4096,1.0,39.14,3.65,468.3,14.9242
MC_BAYSN_NOSCATTER_SN000046.DAT,61726.0745,LSST-i,DDF,61591.0,0.85469,4096,1.0,39.9,3.87,1561.0,15.5267
MC_BAYSN_NOSCATTER_SN000046.DAT,61726.0843,LSST-r,DDF,115030.0,1.0903,4096,1.0,39.98,3.37,1076.0,14.8347
MC_BAYSN_NOSCATTER_SN000047.DAT,61787.1641,LSST-g,DDF,188948.0,2.0869,4096,1.0,39.12,3.12,1308.0,14.3015
MC_BAYSN_NOSCATTER_SN000047.DAT,61787.1717,LSST-i,DDF,117430.0,1.1906,4096,1.0,39.86,2.66,2664.0,14.8204
MC_BAYSN_NOSCATTER_SN000047.DAT,61787.1814,LSST-r,DDF,163688.0,1.3021,4096,1.0,40.0,2.74,2490.0,14.4614
MC_BAYSN_NOSCATTER_SN000047.DAT,61788.151,LSST-g,DDF,210005.0,2.3246,6144,1.0,38.98,2.8,690.1,14.1963
MC_BAYSN_NOSCATTER_SN000047.DAT,61788.1586,LSST-i,DDF,124898.0,1.2353,4096,1.0,39.82,2.55,2131.0,14.7633
MC_BAYSN_NOSCATTER_SN000047.DAT,61788.1683,LSST-r,DDF,178636.0,1.3824,4096,1.0,39.94,2.46,1655.0,14.3709
MC_BAYSN_NOSCATTER_SN000047.DAT,61791.2229,LSST-g,DDF,236782.0,2.2996,4096,1.0,39.13,2.49,549.1,14.062
MC_BAYSN_NOSCATTER_SN000047.DAT,61791.2305,LSST-i,DDF,127525.0,1.1979,4096,1.0,39.89,2.23,1765.0,14.7406
MC_BAYSN_NOSCATTER_SN000047.DAT,61791.2402,LSST-r,DDF,211813.0,1.4651,4096,1.0,39.99,2.08,1267.0,14.1934
MC_BAYSN_NOSCATTER_SN000047.DAT,61795.3018,LSST-r,DDF,216203.0,4.7002,4096,1.0,37.48,1.88,387.6,14.1617
MC_BAYSN_NOSCATTER_SN000047.DAT,61796.2558,LSST-g,DDF,229537.0,2.2213,4096,1.0,39.17,1.56,546.1,14.0963
MC_BAYSN_NOSCATTER_SN000047.DAT,61796.2634,LSST-i,DDF,112119.0,1.1074,4096,1.0,39.91,1.36,1729.0,14.8805
MC_BAYSN_NOSCATTER_SN000047.DAT,61796.2731,LSST-r,DDF,213957.0,1.4641,4096,1.0,40.0,1.44,1225.0,14.1806
MC_BAYSN_NOSCATTER_SN000048.DAT,60901.3009,LSST-g,DDF,24607.5,1.139,4096,1.0,38.42,3.48,932.0,16.5313
MC_BAYSN_NOSCATTER_SN000048.DAT,60901.3096,LSST-i,DDF,48466.1,1.1004,4096,1.0,39.11,2.63,1573.0,15.7822
