FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MYC21_073025_SIM_PLUSSCATTER_SN001405.DAT,61766.1366,LSST-z,DDF,90.0828,1.6118,4096,1.0,34.79,1.59,230.7,22.6327
MYC21_073025_SIM_PLUSSCATTER_SN001377.DAT,60971.3377,LSST-i,DDF,47.5327,3.7086,4096,1.0,31.66,1.26,36.84,23.2615
MYC21_073025_SIM_PLUSSCATTER_SN001377.DAT,60973.3236,LSST-z,DDF,67.9689,7.7595,6144,1.0,32.08,2.17,67.94,23.0894
MYC21_073025_SIM_PLUSSCATTER_SN001377.DAT,60973.3348,LSST-i,DDF,49.4729,3.7836,4096,1.0,32.4,1.85,51.61,23.18
MYC21_073025_SIM_PLUSSCATTER_SN000082.DAT,61764.2085,LSST-i,DDF,1998.91,7.9122,4096,1.0,31.65,1.53,36.61,19.2583
MYC21_073025_SIM_PLUSSCATTER_SN000082.DAT,61764.2324,LSST-z,DDF,1553.71,11.204,6144,1.0,31.32,1.67,50.79,19.5316
MYC21_073025_SIM_PLUSSCATTER_SN000928.DAT,61339.252,LSST-Y,DDF,26.271,13.072,0,1.0,31.76,1.87,99.59,23.2909
MYC21_073025_SIM_PLUSSCATTER_SN000928.DAT,61341.3079,LSST-z,DDF,40.556,10.732,4096,1.0,31.35,1.88,55.55,23.0649
MYC21_073025_SIM_PLUSSCATTER_SN000928.DAT,61341.3319,LSST-Y,DDF,37.2521,21.974,0,1.0,30.26,1.69,46.46,23.2661
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61784.0734,LSST-i,DDF,196.036,2.029,4096,1.0,34.88,2.06,242.1,21.7729
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61784.0919,LSST-r,DDF,200.639,2.0541,4096,1.0,34.97,2.14,256.9,21.7431
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61784.1099,LSST-Y,DDF,93.7031,8.2069,6144,1.0,33.15,1.91,219.7,22.3776
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61784.128,LSST-z,DDF,176.052,3.348,4096,1.0,34.67,2.01,343.0,21.8692
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61788.0675,LSST-i,DDF,193.376,1.5422,4096,1.0,34.85,1.96,184.1,21.7831
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61788.0772,LSST-r,DDF,189.018,1.1271,4096,1.0,34.9,2.1,126.3,21.7932
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61788.0865,LSST-Y,DDF,104.489,7.8069,4096,1.0,33.2,2.01,207.8,22.4261
MYC21_073025_SIM_PLUSSCATTER_SN000900.DAT,61788.0966,LSST-z,DDF,188.516,2.9037,4096,1.0,34.7,2.15,284.7,21.8444
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61795.1033,LSST-i,DDF,102.67,1.3135,4096,1.0,34.16,1.38,115.6,22.4731
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61795.1276,LSST-z,DDF,96.3373,2.556,4096,1.0,34.02,1.65,173.9,22.5082
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61798.0413,LSST-i,DDF,100.743,5.9632,4096,1.0,31.67,1.99,38.14,22.403
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61802.1033,LSST-i,DDF,108.809,1.6538,4096,1.0,34.14,1.73,116.6,22.3892
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61802.1276,LSST-z,DDF,105.377,3.3915,4096,1.0,34.01,2.15,176.7,22.4314
MYC21_073025_SIM_PLUSSCATTER_SN000243.DAT,61804.0598,LSST-Y,DDF,70.0743,8.0286,4096,1.0,32.64,1.92,133.6,22.8941
MYC21_073025_SIM_PLUSSCATTER_SN000525.DAT,61334.0225,LSST-z,DDF,171.459,2.0989,4096,1.0,34.79,1.68,283.5,21.9157
MYC21_073025_SIM_PLUSSCATTER_SN000525.DAT,61335.2152,LSST-i,DDF,199.375,8.1779,4096,1.0,31.7,1.93,55.4,21.7423
MYC21_073025_SIM_PLUSSCATTER_SN000525.DAT,61336.2192,LSST-i,DDF,198.381,7.5141,4096,1.0,31.71,1.63,60.49,21.7342
MYC21_073025_SIM_PLUSSCATTER_SN000525.DAT,61336.2431,LSST-z,DDF,151.894,10.779,4096,1.0,31.35,1.67,61.93,21.9316
MYC21_073025_SIM_PLUSSCATTER_SN000525.DAT,61339.2536,LSST-Y,DDF,62.0449,20.765,0,1.0,30.97,1.94,73.56,22.5394
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61754.0927,LSST-i,DDF,90.9102,1.4442,4096,1.0,34.95,1.55,245.2,22.6157
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61754.1499,LSST-Y,DDF,73.097,5.3388,4096,1.0,33.34,1.55,209.4,22.789
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61754.181,LSST-z,DDF,94.6312,2.3919,4096,1.0,34.76,1.67,320.5,22.5577
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61758.1378,LSST-i,DDF,84.0832,0.93243,4096,1.0,34.9,1.3,174.5,22.6856
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61758.1568,LSST-Y,DDF,76.2154,4.4739,4096,1.0,33.31,1.31,201.3,22.7939
MYC21_073025_SIM_PLUSSCATTER_SN000531.DAT,61758.1669,LSST-z,DDF,97.6418,1.9064,4096,1.0,34.76,1.55,273.4,22.5694
MYC21_073025_SIM_PLUSSCATTER_SN001149.DAT,60896.3606,LSST-Y,DDF,79.7869,14.294,4096,1.0,31.0,1.39,72.3,23.0231
MYC21_073025_SIM_PLUSSCATTER_SN001161.DAT,61108.0067,LSST-z,DDF,4735.0,42.166,4096,1.0,31.63,4.02,128.8,18.3197
MYC21_073025_SIM_PLUSSCATTER_SN001607.DAT,61372.2901,LSST-r,DDF,201.94,5.1081,4096,1.0,31.8,1.54,45.34,21.6956
MYC21_073025_SIM_PLUSSCATTER_SN001607.DAT,61372.3148,LSST-i,DDF,196.58,6.5502,4096,1.0,31.65,1.63,49.15,21.8079
MYC21_073025_SIM_PLUSSCATTER_SN001607.DAT,61375.2376,LSST-r,DDF,213.248,3.9566,4096,1.0,31.77,1.68,29.04,21.6615
MYC21_073025_SIM_PLUSSCATTER_SN001613.DAT,60939.2088,LSST-i,DDF,165.489,1.1891,4096,1.0,34.88,1.63,171.8,21.9635
MYC21_073025_SIM_PLUSSCATTER_SN001613.DAT,60939.2185,LSST-r,DDF,172.792,0.85299,4096,1.0,34.96,1.77,113.7,21.9099
MYC21_073025_SIM_PLUSSCATTER_SN001613.DAT,60939.2334,LSST-z,DDF,172.75,2.3652,4096,1.0,34.77,2.17,244.0,21.9186
MYC21_073025_SIM_PLUSSCATTER_SN001613.DAT,60948.3648,LSST-r,DDF,146.422,3.7278,4096,1.0,31.74,1.92,24.14,22.0667
MYC21_073025_SIM_PLUSSCATTER_SN001834.DAT,61405.0459,LSST-z,DDF,89.397,11.253,4096,1.0,31.35,2.01,54.2,22.5983
MYC21_073025_SIM_PLUSSCATTER_SN001834.DAT,61409.0718,LSST-i,DDF,115.517,1.6693,4096,1.0,34.9,2.45,171.3,22.336
MYC21_073025_SIM_PLUSSCATTER_SN001834.DAT,61409.0965,LSST-z,DDF,115.611,2.6678,4096,1.0,34.77,2.37,254.3,22.3556
MYC21_073025_SIM_PLUSSCATTER_SN001834.DAT,61414.0365,LSST-i,DDF,129.135,9.3861,4096,1.0,31.7,2.09,59.7,22.2758
MYC21_073025_SIM_PLUSSCATTER_SN001834.DAT,61414.0496,LSST-z,DDF,113.211,12.665,4096,1.0,31.33,2.34,51.43,22.2817
MYC21_073025_SIM_PLUSSCATTER_SN001997.DAT,61611.1888,LSST-i,DDF,94.5637,3.2209,4096,1.0,34.82,3.39,225.9,22.5342
MYC21_073025_SIM_PLUSSCATTER_SN001997.DAT,61611.3347,LSST-Y,DDF,74.7616,6.4409,4096,1.0,33.4,2.18,190.2,22.7882
MYC21_073025_SIM_PLUSSCATTER_SN001997.DAT,61611.3449,LSST-z,DDF,97.3835,2.6864,4096,1.0,34.79,2.46,251.8,22.4824
MYC21_073025_SIM_PLUSSCATTER_SN001997.DAT,61619.3574,LSST-i,DDF,106.395,1.7196,4096,1.0,34.91,2.8,156.3,22.425
MYC21_073025_SIM_PLUSSCATTER_SN001997.DAT,61619.3822,LSST-z,DDF,101.514,3.5644,4096,1.0,34.78,3.58,228.2,22.4662
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61420.1232,LSST-z,DDF,66.8017,9.1538,4096,1.0,31.34,1.8,48.71,22.9777
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61423.2434,LSST-i,DDF,79.5371,3.1593,4096,1.0,34.05,2.82,130.5,22.7718
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61423.2622,LSST-Y,DDF,50.0544,20.979,0,1.0,32.33,3.39,149.2,22.8574
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61423.2726,LSST-z,DDF,94.2152,8.4902,4096,1.0,33.7,3.78,190.9,22.6948
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61424.0826,LSST-z,DDF,85.7186,5.2756,4096,1.0,32.54,1.65,92.18,22.6417
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61424.1077,LSST-i,DDF,79.8992,5.9777,4096,1.0,31.69,1.63,47.89,22.7285
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61425.0851,LSST-Y,DDF,65.41,17.415,0,1.0,31.01,1.92,64.59,22.8053
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61427.1302,LSST-Y,DDF,69.9436,12.294,0,1.0,31.74,1.75,97.95,22.7787
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61430.1443,LSST-i,DDF,91.8791,2.8868,4096,1.0,34.17,2.34,160.1,22.606
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61430.1631,LSST-Y,DDF,75.1844,9.7538,0,1.0,32.57,2.03,144.0,22.7968
MYC21_073025_SIM_PLUSSCATTER_SN000445.DAT,61430.1739,LSST-z,DDF,93.9753,3.9674,4096,1.0,34.01,2.2,202.9,22.5242
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61147.0807,LSST-r,DDF,138.349,5.327,4096,1.0,31.72,2.53,27.47,22.1742
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61148.0479,LSST-i,DDF,120.883,1.0245,4096,1.0,34.96,1.48,176.6,22.2754
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61148.0583,LSST-r,DDF,140.541,0.80749,4096,1.0,35.04,1.68,125.2,22.1321
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61148.069,LSST-z,DDF,114.63,1.6784,4096,1.0,34.78,1.52,247.9,22.3917
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61150.0183,LSST-i,DDF,131.709,0.97527,4096,1.0,35.65,1.96,245.5,22.2018
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61150.028,LSST-r,DDF,144.691,0.67387,4096,1.0,35.74,1.98,173.8,22.0975
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61150.043,LSST-z,DDF,115.66,1.3417,4096,1.0,35.53,1.72,351.4,22.3082
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61151.0535,LSST-i,DDF,133.057,1.5869,4096,1.0,34.9,2.29,173.0,22.1771
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61151.0632,LSST-r,DDF,144.901,1.0786,4096,1.0,34.98,2.27,123.0,22.0896
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61151.0782,LSST-z,DDF,126.168,2.4397,4096,1.0,34.77,2.19,250.9,22.2808
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61153.0669,LSST-z,DDF,67.6519,39.771,0,1.0,31.31,7.03,53.3,22.2599
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61154.0128,LSST-z,DDF,109.884,11.145,4096,1.0,31.34,1.91,55.82,22.2604
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61154.1689,LSST-i,DDF,140.362,4.099,4096,1.0,34.07,3.28,148.2,22.1589
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61155.0239,LSST-r,DDF,142.09,1.6545,4096,1.0,35.83,2.73,362.7,22.1142
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61155.0244,LSST-i,DDF,134.651,1.7898,4096,1.0,35.38,2.19,322.3,22.1646
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61155.0332,LSST-Y,DDF,79.1771,6.5692,4096,1.0,34.11,2.76,295.2,22.7506
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61155.0433,LSST-z,DDF,125.24,2.4496,4096,1.0,35.54,2.63,429.3,22.2706
MYC21_073025_SIM_PLUSSCATTER_SN000323.DAT,61159.0035,LSST-z,DDF,126.098,13.317,4096,1.0,31.35,1.9,67.85,22.3904
MYC21_073025_SIM_PLUSSCATTER_SN001015.DAT,61314.19,LSST-Y,DDF,173.423,9.1226,4096,1.0,32.56,1.89,142.5,21.9384
MYC21_073025_SIM_PLUSSCATTER_SN001015.DAT,61314.1996,LSST-z,DDF,231.406,3.0873,4096,1.0,34.02,1.79,191.3,21.6131
MYC21_073025_SIM_PLUSSCATTER_SN001773.DAT,61369.149,LSST-i,DDF,2792.67,7.5724,4096,1.0,32.45,1.62,88.15,18.8783
MYC21_073025_SIM_PLUSSCATTER_SN001773.DAT,61369.1728,LSST-z,DDF,2210.67,9.7325,4096,1.0,32.09,1.72,88.86,19.1462
MYC21_073025_SIM_PLUSSCATTER_SN001773.DAT,61376.0952,LSST-r,DDF,3839.39,6.414,4096,1.0,32.5,1.33,35.14,18.5384
MYC21_073025_SIM_PLUSSCATTER_SN001773.DAT,61376.12,LSST-i,DDF,2347.99,5.6558,4096,1.0,32.42,1.31,51.83,19.0712
MYC21_073025_SIM_PLUSSCATTER_SN001773.DAT,61377.0793,LSST-r,DDF,3684.65,9.1841,4096,1.0,31.74,1.82,24.52,18.577
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61451.1007,LSST-Y,DDF,150.972,16.987,4096,1.0,31.36,2.02,82.39,22.1514
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61453.0223,LSST-z,DDF,202.98,17.929,4096,1.0,31.35,2.51,69.23,21.8798
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61455.1374,LSST-z,DDF,188.914,18.513,4096,1.0,31.27,2.55,65.4,21.8841
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61455.1613,LSST-Y,DDF,95.8784,50.111,0,1.0,29.97,2.62,52.38,22.1582
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61456.0906,LSST-r,DDF,181.11,17.429,4096,1.0,31.79,3.72,68.33,21.7232
MYC21_073025_SIM_PLUSSCATTER_SN001767.DAT,61456.1143,LSST-i,DDF,212.585,11.612,4096,1.0,31.63,2.25,64.17,21.6985
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61356.1799,LSST-r,DDF,375.639,2.7383,4096,1.0,33.22,2.53,51.04,21.0433
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61359.2755,LSST-i,DDF,417.247,5.378,6144,1.0,31.66,1.59,36.49,20.9299
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61362.2435,LSST-z,DDF,255.716,8.7724,4096,1.0,31.34,1.7,47.53,21.4801
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61362.2675,LSST-Y,DDF,278.513,20.131,4096,1.0,30.25,1.56,44.56,21.5547
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61363.2702,LSST-i,DDF,452.819,1.2801,4096,1.0,34.91,1.71,162.6,20.8676
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61363.2799,LSST-r,DDF,491.264,1.0071,4096,1.0,34.98,1.77,112.2,20.7784
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61363.2892,LSST-Y,DDF,231.344,5.5715,4096,1.0,33.36,1.78,191.6,21.6023
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61363.2993,LSST-z,DDF,253.363,2.0459,4096,1.0,34.77,1.82,246.8,21.5028
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61365.0883,LSST-z,DDF,226.818,10.073,4096,1.0,32.1,2.42,79.91,21.5497
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61365.1122,LSST-Y,DDF,218.907,19.065,4096,1.0,31.02,2.09,65.06,21.7037
MYC21_073025_SIM_PLUSSCATTER_SN001940.DAT,61367.2393,LSST-Y,DDF,191.19,21.523,4096,1.0,31.02,2.26,68.18,21.8327
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61445.0339,LSST-i,DDF,233.299,8.0049,4096,1.0,31.66,2.59,38.6,21.7062
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61451.0535,LSST-z,DDF,170.025,11.879,4096,1.0,31.33,2.18,51.39,21.8509
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61451.0775,LSST-Y,DDF,111.82,33.059,0,1.0,30.21,2.44,46.18,22.1921
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61452.0485,LSST-i,DDF,268.211,2.6193,4096,1.0,34.17,2.35,140.1,21.4291
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61452.0582,LSST-r,DDF,249.111,2.1325,4096,1.0,34.3,2.36,126.6,21.5225
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61452.0677,LSST-Y,DDF,132.425,8.9713,4096,1.0,32.6,1.98,139.1,22.2085
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61452.0773,LSST-z,DDF,181.115,3.1983,4096,1.0,34.02,1.91,187.3,21.8484
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61456.0911,LSST-r,DDF,197.46,22.782,4096,1.0,31.79,4.86,68.51,21.5264
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61456.1147,LSST-i,DDF,271.485,11.777,4096,1.0,31.63,2.25,64.8,21.4589
MYC21_073025_SIM_PLUSSCATTER_SN001798.DAT,61457.0991,LSST-Y,DDF,113.898,22.505,0,1.0,30.91,1.98,73.77,22.3382
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61028.1489,LSST-i,DDF,3093.38,2.0508,4096,1.0,34.92,1.56,157.2,18.7783
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61028.1586,LSST-r,DDF,5037.93,2.3343,4096,1.0,35.0,1.67,108.3,18.2442
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61028.1735,LSST-z,DDF,2516.14,2.3423,4096,1.0,34.79,1.55,234.0,18.9916
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61029.1632,LSST-r,DDF,5169.92,7.407,4096,1.0,32.5,1.46,34.37,18.2206
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61029.187,LSST-i,DDF,3027.19,6.2442,4096,1.0,32.41,1.25,51.31,18.8002
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61034.1554,LSST-r,DDF,4980.82,10.492,4096,1.0,31.74,1.8,24.34,18.2472
MYC21_073025_SIM_PLUSSCATTER_SN001968.DAT,61034.1793,LSST-i,DDF,2787.82,10.582,4096,1.0,31.64,2.5,36.29,18.8852
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61294.2967,LSST-r,DDF,2215.28,5.1504,4096,1.0,32.5,1.6,36.87,19.1247
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61299.3304,LSST-r,DDF,2153.29,5.5834,4096,1.0,32.49,2.33,36.86,19.1743
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61299.3823,LSST-i,DDF,1546.61,8.4691,4096,1.0,31.64,2.02,38.77,19.5194
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61299.3936,LSST-z,DDF,988.651,12.704,4096,1.0,31.32,2.05,53.34,20.0193
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61300.2725,LSST-r,DDF,2104.6,7.2635,4096,1.0,31.75,1.78,26.06,19.1983
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61301.2389,LSST-r,DDF,2041.53,7.2149,4096,1.0,31.74,1.75,26.48,19.2286
MYC21_073025_SIM_PLUSSCATTER_SN000135.DAT,61301.2629,LSST-i,DDF,1444.29,7.8906,4096,1.0,31.66,1.94,37.32,19.6007
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61094.1115,LSST-z,DDF,104.199,4.198,4096,1.0,34.73,3.46,265.9,22.5318
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61095.0911,LSST-Y,DDF,85.0701,10.778,4096,1.0,33.29,3.13,200.7,22.705
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61097.0612,LSST-Y,DDF,97.9716,21.724,0,1.0,30.95,2.21,66.23,22.696
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61098.0511,LSST-z,DDF,118.06,14.767,4096,1.0,31.32,2.56,54.44,22.3673
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61098.0749,LSST-Y,DDF,54.29,36.332,0,1.0,30.17,2.51,47.67,22.6993
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61105.1271,LSST-i,DDF,111.716,3.884,4096,1.0,34.05,2.37,191.0,22.3907
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61105.146,LSST-Y,DDF,95.9332,20.743,0,1.0,32.27,3.01,157.1,22.7687
MYC21_073025_SIM_PLUSSCATTER_SN000647.DAT,61105.1517,LSST-z,DDF,102.907,9.2208,4096,1.0,33.89,3.87,241.4,22.366
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61413.0377,LSST-i,DDF,144.6,5.5792,4096,1.0,31.72,1.32,55.29,22.1409
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61413.0508,LSST-z,DDF,128.416,8.3342,4096,1.0,31.35,1.62,48.96,22.2573
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61415.0686,LSST-i,DDF,145.185,2.1905,4096,1.0,34.15,2.46,110.9,22.0866
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61415.093,LSST-z,DDF,133.616,2.7652,4096,1.0,34.04,1.92,164.2,22.1749
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61419.1458,LSST-i,DDF,158.347,5.7683,4096,1.0,31.64,1.91,36.5,22.0588
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61423.2392,LSST-i,DDF,143.679,3.7824,4096,1.0,34.03,3.27,131.9,22.1075
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61423.2584,LSST-Y,DDF,84.5264,20.043,0,1.0,32.3,3.14,149.6,22.4937
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61423.268,LSST-z,DDF,148.634,8.3,4096,1.0,33.89,3.97,211.5,22.1208
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61424.0506,LSST-z,DDF,110.309,14.413,4096,1.0,31.35,2.61,53.6,22.1334
MYC21_073025_SIM_PLUSSCATTER_SN001217.DAT,61425.0856,LSST-Y,DDF,118.81,17.569,4096,1.0,31.01,1.92,64.94,22.5169
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61744.2324,LSST-r,DDF,547.99,4.5881,4096,1.0,31.73,1.76,24.83,20.6533
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61744.2573,LSST-i,DDF,613.812,6.2009,4096,1.0,31.64,1.71,37.28,20.5354
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61745.1945,LSST-z,DDF,561.768,10.304,4096,1.0,31.34,1.91,48.09,20.6698
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61746.2109,LSST-z,DDF,556.454,10.439,4096,1.0,31.34,1.9,49.13,20.656
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61752.2058,LSST-i,DDF,646.891,6.71,4096,1.0,32.47,1.6,106.2,20.467
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61755.2101,LSST-z,DDF,429.085,8.8177,4096,1.0,31.35,1.41,56.09,20.941
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61756.1911,LSST-r,DDF,695.042,5.6876,4096,1.0,31.84,1.52,44.72,20.4042
MYC21_073025_SIM_PLUSSCATTER_SN000109.DAT,61756.2152,LSST-i,DDF,553.578,6.8939,4096,1.0,31.67,1.63,48.1,20.619
