SURVEY:   LSST
SNID:             1907  # integer or string assigned by survey team (required)
ZP_FLUXCAL:  27.50  # mag = ZP_FLUXCAL - 2.5*log10(FLUXCAL) 
SNTYPE:   1    # integer type; e.g. spec or phot classification
RA:       53.349609  # deg (avg among obs)
DEC:      -27.615883  # deg (avg among obs)
FILTERS:  ugrizY
PIXSIZE:  0.2000  # arcsec 
FAKE:     2  # simulated with snlc_sim.exe 
MWEBV:    0.0058 +- 0.0000  # MW E(B-V) 
MWXT_MAG:  0.027 0.021 0.015 0.011 0.009 0.007  # MW mag-XT per band
PEAKMJD:  61356.258     # estimate for LC fit codes
MJD_TRIGGER:       61356.254  
MJD_DETECT_FIRST:  61345.328  
MJD_DETECT_LAST:   61408.184  

REDSHIFT_HELIO:   0.333167 +- 0.001000  # Helio 
REDSHIFT_FINAL:   0.332657 +- 0.001000  # CMB (no VPEC corr) 
MASK_REDSHIFT_SOURCE:   2 # grep MASK_REDSHIFT_SOURCE sndata.h  
VPEC:                 0.00 +- 0.00      # v_pec correction
LENSDMU:             0.000 +- 0.000      # DMU from lensing

HOSTGAL_NMATCH:      0  
HOSTGAL_NMATCH2:     0  

# SIM-truth values
SIM_MODEL_NAME:      BAYESN.T21  
SIM_MODEL_INDEX:     13  # grep MODEL_ sntools.h | grep def
SIM_GENTYPE:         1  # true GENTYPE 
SIM_TYPE_NAME:       BAYESN.T21 
SIM_TEMPLATE_INDEX:  0   # template index for SIMSED,NONIa
SIM_LIBID:           382970    # LIBID index in SIMLIB file
SIM_NGEN_LIBID:      1  
SIMLIB_MSKOPT:       0  
SIM_NOBS_UNDEFINED:  0  
SIM_REDSHIFT_HELIO:  0.33406 
SIM_REDSHIFT_CMB:    0.33355  
SIM_REDSHIFT_HOST:       0.33406    # z of true host
SIM_REDSHIFT_HOST_MATCH: 0.00000    # z of DDLR-matched host
SIM_REDSHIFT_FLAG:   1  # SNSPEC
SIM_VPEC:            -0.0   # km/sec) 
SIM_HOSTLIB_GALID:   -9 
SIM_HOSTLIB_NPAR:    0 
SIM_DLMU:            41.2152   # mag   [ -5*log10(10pc/dL) ]
SIM_LENSDMU:         0.0000   # mag 
SIM_MUSHIFT:         0.0000   # user-defined shift 
SIM_RA:              53.349609     # deg  
SIM_DEC:             -27.615883      # deg  
SIM_MWRV:            3.100    # MilkyWay RV 
SIM_MWEBV:           0.0058   # MilkyWay E(B-V) 
SIMOPT_MWCOLORLAW:   99   # MW color-law option 
SIMOPT_MWEBV:        3   # MWEBV option 
SIM_WGT_POPULATION:  1.00000  # stretch x color * AV
SIM_AVTAU:         0.000     # dN/dAV = exp(-AV/AVTAU) 
SIM_AV:            0.111     # host extinction at 5510 A
SIM_RV:            2.610     # CCM89 extinction param 
SIM_MAGSMEAR_COH:    0.000     # coh model scatter 
SIM_PEAKMJD:         61358.535    #  true PEAKMJD, days 
SIM_MJD_EXPLODE:     -9.000    #  true MJD for explosion 
SIM_THETA:        -0.947    # BayeSN lumi-par
SIM_SEARCHEFF_MASK:  3  # bits 1,2=> found by software,spec 
SIM_SEARCHEFF_SPEC:  1.0000  # spectro-search efficiency 
SIM_TRESTMIN:        -9.90  # days 
SIM_TRESTMAX:        37.23  # days 
SIM_RISETIME_SHIFT:  0.0   # days 
SIM_FALLTIME_SHIFT:  0.0   # days 

# ugrizY filter-dependent quantities vs. 
SIM_GALFRAC:  -9.000 -9.000 -9.000 -9.000 -9.000 -9.000  # F_gal/F_SNpeak for PSF=1''
SIM_PEAKMAG:  -9.000 -9.000 21.593 21.651 21.854 22.440  # 
SIM_EXPOSURE:     1.0    1.0    1.0    1.0    1.0    1.0  # 


# ============================================ 
# TEXT LIGHT CURVE OUTPUT: 
#
NOBS: 50 
NVAR: 11 
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR PHOTFLAG GAIN ZPT PSF SKY_SIG SIM_MAGOBS 
OBS: 61345.3271 LSST-r DDF  1.22693e+02  4.8865e+00 4096  1.000 31.790  1.97 3.454e+01  22.2532 
OBS: 61345.3385 LSST-i DDF  1.16353e+02  6.5820e+00 4096  1.000 31.660  1.99 4.177e+01  22.3846 
TRIGGER:  trigger logic satisfied at MJD_TRIGGER=61356.2539
OBS: 61356.2555 LSST-i DDF  2.16221e+02  1.1640e+00 6144  1.000 34.920  1.75 1.586e+02  21.6634 
OBS: 61356.2576 LSST-r DDF  2.34438e+02  7.9651e-01 4096  1.000 35.100  1.73 1.159e+02  21.5835 
OBS: 61356.2802 LSST-z DDF  1.83802e+02  1.7092e+00 4096  1.000 34.790  1.62 2.357e+02  21.8508 
OBS: 61359.2750 LSST-i DDF  2.13350e+02  4.9390e+00 4096  1.000 31.660  1.59 3.639e+01  21.6561 
OBS: 61362.2430 LSST-z DDF  1.74600e+02  8.5743e+00 4096  1.000 31.340  1.69 4.744e+01  21.9023 
OBS: 61362.2671 LSST-Y DDF  1.16997e+02  1.9647e+01    0  1.000 30.250  1.55 4.447e+01  22.5510 
OBS: 61363.2702 LSST-i DDF  2.05580e+02  1.1704e+00 4096  1.000 34.910  1.71 1.626e+02  21.7145 
OBS: 61363.2799 LSST-r DDF  2.13645e+02  8.5523e-01 4096  1.000 34.980  1.77 1.122e+02  21.6722 
OBS: 61363.2892 LSST-Y DDF  9.32313e+01  5.5151e+00 4096  1.000 33.360  1.78 1.916e+02  22.5852 
OBS: 61363.2993 LSST-z DDF  1.68104e+02  2.0200e+00 4096  1.000 34.770  1.82 2.468e+02  21.9256 
OBS: 61365.0887 LSST-z DDF  1.48401e+02  1.4481e+01 4096  1.000 31.340  2.45 5.669e+01  21.9741 
OBS: 61365.1126 LSST-Y DDF  1.21549e+02  2.5817e+01    0  1.000 30.270  2.01 4.613e+01  22.6625 
OBS: 61367.2393 LSST-Y DDF  6.24732e+01  2.1406e+01    0  1.000 31.020  2.26 6.818e+01  22.7648 
OBS: 61368.2331 LSST-i DDF  1.96256e+02  7.9770e+00 4096  1.000 31.730  1.42 7.549e+01  21.8402 
OBS: 61368.2571 LSST-z DDF  1.53330e+02  1.0613e+01 4096  1.000 31.360  1.46 7.035e+01  22.1156 
OBS: 61371.0951 LSST-i DDF  1.67241e+02  1.0959e+00 4096  1.000 34.940  1.44 1.876e+02  21.9423 
OBS: 61371.1048 LSST-r DDF  1.59008e+02  9.8308e-01 4096  1.000 35.080  1.66 1.655e+02  22.0014 
OBS: 61371.1141 LSST-Y DDF  6.69713e+01  4.4763e+00 4096  1.000 33.420  1.55 1.887e+02  22.9492 
OBS: 61371.1242 LSST-z DDF  1.27278e+02  1.7323e+00 4096  1.000 34.810  1.58 2.530e+02  22.2471 
OBS: 61372.2251 LSST-i DDF  1.66354e+02  3.9696e+00 4096  1.000 32.450  1.54 6.549e+01  21.9832 
OBS: 61372.2492 LSST-z DDF  1.23605e+02  6.0599e+00 4096  1.000 32.100  1.52 7.589e+01  22.2978 
OBS: 61375.2225 LSST-r DDF  1.16068e+02  3.2556e+00 4096  1.000 31.780  1.48 2.837e+01  22.2893 
OBS: 61377.2645 LSST-r DDF  1.08627e+02  3.2569e+00 4096  1.000 32.470  2.21 3.825e+01  22.4161 
OBS: 61378.1929 LSST-i DDF  1.30556e+02  1.1721e+00 4096  1.000 34.910  1.83 1.575e+02  22.2086 
OBS: 61378.2026 LSST-r DDF  1.01418e+02  7.1243e-01 4096  1.000 35.000  1.65 1.089e+02  22.4818 
OBS: 61378.2176 LSST-z DDF  9.14801e+01  1.6488e+00 4096  1.000 34.790  1.60 2.346e+02  22.5394 
OBS: 61382.2010 LSST-r DDF  7.65395e+01  4.2187e+00 4096  1.000 31.730  2.30 2.432e+01  22.7821 
