SURVEY:   LSST
SNID:             764  # integer or string assigned by survey team (required)
ZP_FLUXCAL:  27.50  # mag = ZP_FLUXCAL - 2.5*log10(FLUXCAL) 
SNTYPE:   1    # integer type; e.g. spec or phot classification
RA:       150.029297  # deg (avg among obs)
DEC:      1.940072  # deg (avg among obs)
FILTERS:  ugrizY
PIXSIZE:  0.2000  # arcsec 
FAKE:     2  # simulated with snlc_sim.exe 
MWEBV:    0.0155 +- 0.0000  # MW E(B-V) 
MWXT_MAG:  0.072 0.057 0.039 0.029 0.023 0.019  # MW mag-XT per band
PEAKMJD:  61466.168     # estimate for LC fit codes
MJD_TRIGGER:       61460.078  
MJD_DETECT_FIRST:  61460.043  
MJD_DETECT_LAST:   61501.094  

REDSHIFT_HELIO:   0.008734 +- 0.001000  # Helio 
REDSHIFT_FINAL:   0.009905 +- 0.001000  # CMB (no VPEC corr) 
MASK_REDSHIFT_SOURCE:   2 # grep MASK_REDSHIFT_SOURCE sndata.h  
VPEC:                 0.00 +- 0.00      # v_pec correction
LENSDMU:             0.000 +- 0.000      # DMU from lensing

HOSTGAL_NMATCH:      0  
HOSTGAL_NMATCH2:     0  

# SIM-truth values
SIM_MODEL_NAME:      BAYESN.T21  
SIM_MODEL_INDEX:     13  # grep MODEL_ sntools.h | grep def
SIM_GENTYPE:         1  # true GENTYPE 
SIM_TYPE_NAME:       BAYESN.T21 
SIM_TEMPLATE_INDEX:  0   # template index for SIMSED,NONIa
SIM_LIBID:           156102    # LIBID index in SIMLIB file
SIM_NGEN_LIBID:      1  
SIMLIB_MSKOPT:       0  
SIM_NOBS_UNDEFINED:  0  
SIM_REDSHIFT_HELIO:  0.00883 
SIM_REDSHIFT_CMB:    0.01000  
SIM_REDSHIFT_HOST:       0.00883    # z of true host
SIM_REDSHIFT_HOST_MATCH: 0.00000    # z of DDLR-matched host
SIM_REDSHIFT_FLAG:   1  # SNSPEC
SIM_VPEC:            0.0   # km/sec) 
SIM_HOSTLIB_GALID:   -9 
SIM_HOSTLIB_NPAR:    0 
SIM_DLMU:            33.1726   # mag   [ -5*log10(10pc/dL) ]
SIM_LENSDMU:         0.0000   # mag 
SIM_MUSHIFT:         0.0000   # user-defined shift 
SIM_RA:              150.029297     # deg  
SIM_DEC:             1.940072      # deg  
SIM_MWRV:            3.100    # MilkyWay RV 
SIM_MWEBV:           0.0155   # MilkyWay E(B-V) 
SIMOPT_MWCOLORLAW:   99   # MW color-law option 
SIMOPT_MWEBV:        3   # MWEBV option 
SIM_WGT_POPULATION:  1.00000  # stretch x color * AV
SIM_AVTAU:         0.000     # dN/dAV = exp(-AV/AVTAU) 
SIM_AV:            0.013     # host extinction at 5510 A
SIM_RV:            2.610     # CCM89 extinction param 
SIM_MAGSMEAR_COH:    0.000     # coh model scatter 
SIM_PEAKMJD:         61466.520    #  true PEAKMJD, days 
SIM_MJD_EXPLODE:     -9.000    #  true MJD for explosion 
SIM_THETA:        -0.467    # BayeSN lumi-par
SIM_SEARCHEFF_MASK:  3  # bits 1,2=> found by software,spec 
SIM_SEARCHEFF_SPEC:  1.0000  # spectro-search efficiency 
SIM_TRESTMIN:        -6.42  # days 
SIM_TRESTMAX:        34.27  # days 
SIM_RISETIME_SHIFT:  0.0   # days 
SIM_FALLTIME_SHIFT:  0.0   # days 

# ugrizY filter-dependent quantities vs. 
SIM_GALFRAC:  -9.000 -9.000 -9.000 -9.000 -9.000 -9.000  # F_gal/F_SNpeak for PSF=1''
SIM_PEAKMAG:  -9.000 13.890 14.044 14.724 -9.000 -9.000  # 
SIM_EXPOSURE:     1.0    1.0    1.0    1.0    1.0    1.0  # 


# ============================================ 
# TEXT LIGHT CURVE OUTPUT: 
#
NOBS: 93 
NVAR: 11 
VARLIST: MJD BAND FIELD FLUXCAL FLUXCALERR PHOTFLAG GAIN ZPT PSF SKY_SIG SIM_MAGOBS 
OBS: 61460.0419 LSST-g DDF  2.13540e+05  2.3440e+01 4096  1.000 33.980  2.15 9.024e+01  14.1679 
OBS: 61460.0599 LSST-i DDF  1.24242e+05  1.2100e+01 4096  1.000 34.850  1.82 2.620e+02  14.7581 
TRIGGER:  trigger logic satisfied at MJD_TRIGGER=61460.0781
OBS: 61460.0792 LSST-r DDF  1.78571e+05  1.3495e+01 6144  1.000 35.000  2.03 2.620e+02  14.3755 
OBS: 61461.0562 LSST-g DDF  2.40024e+05  2.5226e+01 4096  1.000 33.950  4.48 5.376e+01  14.0575 
OBS: 61461.0638 LSST-i DDF  1.32839e+05  1.2710e+01 4096  1.000 34.840  3.18 2.113e+02  14.6945 
OBS: 61461.0735 LSST-r DDF  1.93130e+05  1.4387e+01 4096  1.000 34.960  3.94 1.774e+02  14.2803 
OBS: 61462.0833 LSST-g DDF  2.57635e+05  2.4418e+01 4096  1.000 34.090  1.62 5.746e+01  13.9771 
OBS: 61462.0987 LSST-i DDF  1.37289e+05  1.1881e+01 4096  1.000 34.990  2.14 2.101e+02  14.6600 
OBS: 61462.1006 LSST-r DDF  2.08799e+05  1.4654e+01 4096  1.000 34.990  3.54 1.583e+02  14.2009 
OBS: 61463.1085 LSST-g DDF  2.67827e+05  2.4677e+01 4096  1.000 34.110  2.28 5.535e+01  13.9323 
OBS: 61463.1212 LSST-i DDF  1.37736e+05  1.2095e+01 4096  1.000 34.950  2.02 1.916e+02  14.6516 
OBS: 61463.1293 LSST-r DDF  2.21640e+05  1.4517e+01 4096  1.000 35.060  2.01 1.499e+02  14.1379 
OBS: 61464.1309 LSST-g DDF  2.72024e+05  2.4292e+01 4096  1.000 34.160  1.49 5.597e+01  13.9077 
OBS: 61464.1378 LSST-i DDF  1.37008e+05  1.1960e+01 4096  1.000 34.960  1.42 1.802e+02  14.6598 
OBS: 61464.1482 LSST-r DDF  2.31196e+05  1.5080e+01 4096  1.000 35.020  1.39 1.342e+02  14.0932 
OBS: 61465.1673 LSST-g DDF  2.76217e+05  2.4489e+01 4096  1.000 34.160  2.29 5.542e+01  13.8940 
OBS: 61465.1749 LSST-i DDF  1.33745e+05  1.2177e+01 4096  1.000 34.900  1.89 1.740e+02  14.6839 
OBS: 61465.1846 LSST-r DDF  2.37288e+05  1.5360e+01 4096  1.000 35.010  1.93 1.322e+02  14.0639 
OBS: 61466.1699 LSST-g DDF  2.79515e+05  2.4634e+01 4096  1.000 34.160  2.26 5.531e+01  13.8902 
OBS: 61466.1775 LSST-i DDF  1.30328e+05  1.2031e+01 4096  1.000 34.900  2.01 1.734e+02  14.7136 
OBS: 61466.1872 LSST-r DDF  2.41171e+05  1.5632e+01 4096  1.000 34.990  2.20 1.236e+02  14.0479 
OBS: 61467.1664 LSST-g DDF  2.77401e+05  2.4423e+01 4096  1.000 34.170  1.97 5.491e+01  13.8943 
OBS: 61467.1728 LSST-i DDF  1.27065e+05  1.1540e+01 4096  1.000 34.960  1.78 1.767e+02  14.7426 
OBS: 61467.1808 LSST-r DDF  2.41620e+05  1.5209e+01 4096  1.000 35.050  1.76 1.260e+02  14.0434 
OBS: 61468.1788 LSST-r DDF  2.40420e+05  6.9679e+01 4096  1.000 31.740  1.88 2.767e+01  14.0481 
OBS: 61469.1600 LSST-g DDF  2.69186e+05  2.4058e+01 4096  1.000 34.170  1.90 5.483e+01  13.9284 
OBS: 61469.1676 LSST-i DDF  1.20400e+05  1.1570e+01 4096  1.000 34.900  2.04 1.720e+02  14.7951 
OBS: 61469.1773 LSST-r DDF  2.36548e+05  1.5480e+01 4096  1.000 34.990  2.15 1.224e+02  14.0627 
OBS: 61470.1728 LSST-i DDF  1.16969e+05  5.0827e+01 4096  1.000 31.650  1.64 3.879e+01  14.8289 
OBS: 61470.1968 LSST-r DDF  2.31295e+05  6.8317e+01 4096  1.000 31.740  1.56 2.772e+01  14.0866 
OBS: 61471.1594 LSST-g DDF  2.55011e+05  2.3645e+01 4096  1.000 34.150  2.55 5.483e+01  13.9926 
OBS: 61471.1670 LSST-i DDF  1.12336e+05  1.1173e+01 4096  1.000 34.900  1.92 1.731e+02  14.8765 
OBS: 61471.1767 LSST-r DDF  2.26218e+05  1.5137e+01 4096  1.000 34.990  2.07 1.231e+02  14.1172 
OBS: 61473.1497 LSST-g DDF  2.32747e+05  2.2371e+01 4096  1.000 34.170  1.78 5.506e+01  14.0834 
OBS: 61473.1573 LSST-i DDF  1.01689e+05  1.0656e+01 4096  1.000 34.900  2.13 1.728e+02  14.9929 
OBS: 61473.1670 LSST-r DDF  2.07680e+05  1.4587e+01 4096  1.000 34.980  2.53 1.226e+02  14.2084 
OBS: 61475.1501 LSST-g DDF  2.10071e+05  2.1458e+01 4096  1.000 34.150  2.19 5.461e+01  14.1995 
OBS: 61475.1578 LSST-i DDF  8.99669e+04  1.0026e+01 4096  1.000 34.900  2.04 1.726e+02  15.1100 
OBS: 61475.1675 LSST-r DDF  1.83848e+05  1.3718e+01 4096  1.000 34.980  2.18 1.225e+02  14.3274 
OBS: 61476.1941 LSST-g DDF  1.95680e+05  4.6571e+01 4096  1.000 32.390  1.94 2.437e+01  14.2701 
OBS: 61477.1391 LSST-g DDF  1.82271e+05  2.0097e+01 4096  1.000 34.140  2.82 5.420e+01  14.3438 
OBS: 61477.1493 LSST-i DDF  7.95939e+04  9.1763e+00 4096  1.000 34.960  1.96 1.768e+02  15.2481 
OBS: 61477.1565 LSST-r DDF  1.65553e+05  1.2962e+01 4096  1.000 34.990  2.19 1.222e+02  14.4534 
OBS: 61478.1975 LSST-r DDF  1.55829e+05  5.7117e+01 4096  1.000 31.710  3.01 2.732e+01  14.5191 
OBS: 61478.2213 LSST-i DDF  7.39336e+04  4.1915e+01 4096  1.000 31.610  2.76 3.994e+01  15.3257 
OBS: 61479.1393 LSST-g DDF  1.58214e+05  1.8744e+01 4096  1.000 34.140  3.34 5.398e+01  14.5060 
OBS: 61479.1469 LSST-i DDF  7.07149e+04  9.0866e+00 4096  1.000 34.890  3.08 1.718e+02  15.3702 
OBS: 61479.1566 LSST-r DDF  1.46649e+05  1.2282e+01 4096  1.000 34.980  2.75 1.218e+02  14.5808 
OBS: 61480.1234 LSST-r DDF  1.38642e+05  5.2076e+01 4096  1.000 31.780  1.89 3.524e+01  14.6421 
OBS: 61481.2232 LSST-g DDF  1.35389e+05  1.7960e+01 4096  1.000 34.060  1.91 5.379e+01  14.6677 
OBS: 61481.2308 LSST-i DDF  6.74305e+04  8.9074e+00 4096  1.000 34.850  1.86 1.831e+02  15.4220 
OBS: 61481.2405 LSST-r DDF  1.31433e+05  1.1991e+01 4096  1.000 34.910  2.05 1.264e+02  14.7026 
OBS: 61488.0512 LSST-r DDF  1.16929e+05  4.7611e+01 4096  1.000 31.830  2.10 7.229e+01  14.8394 
OBS: 61488.0750 LSST-i DDF  7.46062e+04  4.0827e+01 4096  1.000 31.700  2.09 6.716e+01  15.3185 
OBS: 61489.0142 LSST-g DDF  7.21984e+04  1.2280e+01 4096  1.000 34.220  2.11 1.073e+02  15.3663 
OBS: 61489.0218 LSST-i DDF  7.61863e+04  9.3484e+00 4096  1.000 34.900  2.16 2.339e+02  15.2916 
OBS: 61489.0315 LSST-r DDF  1.15596e+05  1.0691e+01 4096  1.000 35.040  2.28 2.179e+02  14.8474 
OBS: 61490.0247 LSST-g DDF  6.52443e+04  1.2161e+01 4096  1.000 34.120  2.28 5.925e+01  15.4570 
OBS: 61490.0324 LSST-i DDF  7.77381e+04  9.4093e+00 4096  1.000 34.900  2.28 2.049e+02  15.2721 
OBS: 61490.0421 LSST-r DDF  1.13818e+05  1.0660e+01 4096  1.000 35.020  2.30 1.717e+02  14.8615 
OBS: 61491.0544 LSST-g DDF  6.09358e+04  1.1373e+01 4096  1.000 34.190  1.93 6.416e+01  15.5382 
OBS: 61491.0620 LSST-i DDF  7.91032e+04  9.3492e+00 4096  1.000 34.910  1.64 1.918e+02  15.2587 
OBS: 61491.0717 LSST-r DDF  1.12063e+05  1.0492e+01 4096  1.000 35.030  1.91 1.572e+02  14.8827 
OBS: 61492.0873 LSST-g DDF  5.62338e+04  1.1203e+01 4096  1.000 34.150  3.61 5.634e+01  15.6177 
OBS: 61492.0949 LSST-i DDF  7.93883e+04  9.4798e+00 4096  1.000 34.910  2.68 1.843e+02  15.2507 
OBS: 61492.1046 LSST-r DDF  1.09121e+05  1.0370e+01 4096  1.000 35.030  2.32 1.472e+02  14.9082 
OBS: 61493.0964 LSST-g DDF  5.26885e+04  1.0847e+01 4096  1.000 34.140  2.72 5.383e+01  15.6929 
OBS: 61493.1090 LSST-i DDF  7.96126e+04  9.2539e+00 4096  1.000 34.950  2.28 1.781e+02  15.2474 
OBS: 61493.1172 LSST-r DDF  1.06308e+05  1.0175e+01 4096  1.000 35.040  2.38 1.271e+02  14.9378 
OBS: 61494.0959 LSST-g DDF  4.88889e+04  1.0384e+01 4096  1.000 34.150  2.24 5.396e+01  15.7652 
OBS: 61494.1035 LSST-i DDF  7.97849e+04  9.4464e+00 4096  1.000 34.900  1.98 1.720e+02  15.2511 
OBS: 61494.1133 LSST-r DDF  1.02540e+05  1.0270e+01 4096  1.000 34.980  2.31 1.215e+02  14.9734 
OBS: 61495.0874 LSST-g DDF  4.64276e+04  1.0061e+01 4096  1.000 34.160  1.84 5.409e+01  15.8342 
OBS: 61495.0950 LSST-i DDF  7.81909e+04  9.3304e+00 4096  1.000 34.900  1.72 1.720e+02  15.2628 
OBS: 61495.1047 LSST-r DDF  9.83641e+04  9.9917e+00 4096  1.000 34.990  1.72 1.217e+02  15.0157 
OBS: 61496.1128 LSST-g DDF  4.35135e+04  9.7970e+00 4096  1.000 34.150  2.12 5.388e+01  15.9018 
OBS: 61496.1205 LSST-i DDF  7.75077e+04  9.3057e+00 4096  1.000 34.900  1.89 1.728e+02  15.2823 
OBS: 61496.1302 LSST-r DDF  9.43655e+04  9.8452e+00 4096  1.000 34.980  2.04 1.220e+02  15.0653 
OBS: 61497.0872 LSST-g DDF  4.08993e+04  9.4934e+00 4096  1.000 34.150  1.92 5.400e+01  15.9625 
OBS: 61497.0940 LSST-i DDF  7.49155e+04  8.8873e+00 4096  1.000 34.960  1.73 1.762e+02  15.3082 
OBS: 61497.1023 LSST-r DDF  9.03132e+04  9.3147e+00 4096  1.000 35.050  1.70 1.248e+02  15.1173 
OBS: 61498.0872 LSST-g DDF  3.89863e+04  9.2192e+00 4096  1.000 34.160  1.67 5.414e+01  16.0199 
OBS: 61498.0938 LSST-i DDF  7.28643e+04  8.7535e+00 4096  1.000 34.960  1.56 1.765e+02  15.3460 
OBS: 61498.1020 LSST-r DDF  8.46595e+04  9.0183e+00 4096  1.000 35.050  1.64 1.248e+02  15.1766 
OBS: 61499.0773 LSST-g DDF  3.73031e+04  8.9277e+00 4096  1.000 34.180  1.37 5.455e+01  16.0724 
OBS: 61499.0849 LSST-i DDF  6.98940e+04  8.7595e+00 4096  1.000 34.910  1.34 1.726e+02  15.3959 
OBS: 61499.0946 LSST-r DDF  8.05344e+04  9.0037e+00 4096  1.000 35.000  1.69 1.218e+02  15.2407 
OBS: 61500.0769 LSST-g DDF  3.55187e+04  8.8024e+00 4096  1.000 34.160  1.68 5.409e+01  16.1235 
OBS: 61500.0845 LSST-i DDF  6.55318e+04  8.5383e+00 4096  1.000 34.900  1.53 1.721e+02  15.4527 
